facility,year,month,days_over_90f,days_over_95f,days_skarha10,dental_mh_overtime,modified_programs_days,deaths_unexpected,ed_hospital_rate,vacancy_all,vacancy_medical,vacancy_dental,vacancy_mh,crowding_pct,ac_type,security_level,post_ac
SVSP,2021,10,4,3,6,140.0,2.17,1.0,22.3,62.0,61.0,14.0,73.0,120.1,mixed_evaporative,MAXIMUM,0
SVSP,2021,11,0,0,0,312.18,1.48,,21.0,63.0,62.0,14.0,74.0,121.6,mixed_evaporative,MAXIMUM,0
SVSP,2021,12,0,0,0,120.15,12.27,,30.3,63.0,62.0,7.0,75.0,122.5,mixed_evaporative,MAXIMUM,0
SVSP,2022,1,0,0,0,159.1,31.25,1.0,22.8,63.0,63.0,10.0,74.0,121.1,mixed_evaporative,MAXIMUM,0
SVSP,2022,2,0,0,1,270.75,27.98,,26.4,57.0,54.0,10.0,73.0,120.6,mixed_evaporative,MAXIMUM,0
SVSP,2022,3,0,0,0,172.23,8.76,,33.3,52.0,49.0,7.0,71.0,116.6,mixed_evaporative,MAXIMUM,0
SVSP,2022,4,2,1,2,121.5,6.96,,36.0,43.0,40.0,-3.0,58.0,116.7,mixed_evaporative,MAXIMUM,0
SVSP,2022,5,1,0,1,,,,30.4,42.0,39.0,-3.0,60.0,117.0,mixed_evaporative,MAXIMUM,0
SVSP,2022,6,3,2,5,,,,32.8,42.0,40.0,0.0,57.0,118.8,mixed_evaporative,MAXIMUM,0
SVSP,2022,7,0,0,0,435.5,9.86,,41.4,44.0,42.0,3.0,58.0,119.9,mixed_evaporative,MAXIMUM,0
SVSP,2022,8,0,0,3,335.75,0.52,,40.4,46.0,43.0,0.0,62.0,120.9,mixed_evaporative,MAXIMUM,0
SVSP,2022,9,8,5,11,325.5,8.66,,38.6,47.0,45.0,-3.0,62.0,120.0,mixed_evaporative,MAXIMUM,0
SVSP,2022,10,3,1,3,623.88,2.42,,47.2,47.0,44.0,3.0,62.0,120.2,mixed_evaporative,MAXIMUM,0
SVSP,2022,11,0,0,0,450.75,0.44,2.0,44.4,46.0,44.0,3.0,59.0,121.0,mixed_evaporative,MAXIMUM,0
SVSP,2022,12,0,0,0,318.5,12.17,,46.5,47.0,45.0,3.0,59.0,121.1,mixed_evaporative,MAXIMUM,0
SVSP,2023,1,0,0,0,557.5,0.0,1.0,43.0,46.0,44.0,6.0,59.0,119.7,mixed_evaporative,MAXIMUM,0
SVSP,2023,2,0,0,0,437.75,0.88,,38.0,47.0,46.0,6.0,59.0,120.6,mixed_evaporative,MAXIMUM,0
SVSP,2023,3,0,0,0,392.25,1.02,,40.1,47.0,46.0,10.0,58.0,118.1,mixed_evaporative,MAXIMUM,0
SVSP,2023,4,0,0,1,666.46,13.47,1.0,31.2,47.0,45.0,10.0,58.0,118.3,mixed_evaporative,MAXIMUM,0
SVSP,2023,5,0,0,1,,,,26.3,47.0,46.0,10.0,59.0,118.3,mixed_evaporative,MAXIMUM,0
SVSP,2023,6,0,0,0,,,,47.9,47.0,47.0,10.0,56.0,118.0,mixed_evaporative,MAXIMUM,0
SVSP,2023,7,0,0,0,613.55,1.5,,53.3,46.0,45.0,13.0,56.0,115.5,mixed_evaporative,MAXIMUM,0
SVSP,2023,8,2,0,2,587.44,3.86,1.0,51.9,47.0,45.0,16.0,57.0,113.1,mixed_evaporative,MAXIMUM,0
SVSP,2023,9,0,0,0,566.57,1.9,,59.6,47.0,46.0,10.0,57.0,111.7,mixed_evaporative,MAXIMUM,0
SVSP,2023,10,6,3,6,1164.71,0.0,,53.7,48.0,47.0,10.0,57.0,109.6,mixed_evaporative,MAXIMUM,0
SVSP,2023,11,0,0,0,1098.72,0.0,,58.5,49.0,48.0,6.0,58.0,108.5,mixed_evaporative,MAXIMUM,0
SVSP,2023,12,0,0,0,1034.17,2.14,1.0,53.3,48.0,48.0,6.0,58.0,107.0,mixed_evaporative,MAXIMUM,0
SVSP,2024,1,0,0,0,629.0,0.0,,58.4,49.0,48.0,6.0,59.0,107.2,mixed_evaporative,MAXIMUM,0
SVSP,2024,2,0,0,0,417.0,5.96,,60.2,48.0,47.0,6.0,57.0,107.1,mixed_evaporative,MAXIMUM,0
SVSP,2024,3,0,0,0,499.0,5.35,,53.1,48.0,47.0,10.0,58.0,106.5,mixed_evaporative,MAXIMUM,0
SVSP,2024,4,0,0,0,522.5,0.77,,57.2,47.0,47.0,13.0,56.0,104.3,mixed_evaporative,MAXIMUM,0
SVSP,2024,5,0,0,0,,,,55.8,48.0,47.0,13.0,57.0,103.9,mixed_evaporative,MAXIMUM,0
SVSP,2024,6,0,0,0,,,,43.1,47.0,46.0,10.0,58.0,103.1,mixed_evaporative,MAXIMUM,0
SVSP,2024,7,0,0,0,417.75,1.6,,63.0,47.0,46.0,6.0,56.0,101.2,mixed_evaporative,MAXIMUM,0
SVSP,2024,8,0,0,1,467.75,2.1,,50.6,47.0,46.0,6.0,56.0,102.3,mixed_evaporative,MAXIMUM,0
SVSP,2024,9,5,0,8,536.0,2.07,,65.5,47.0,46.0,6.0,56.0,143.1,mixed_evaporative,MAXIMUM,0
SVSP,2024,10,6,4,6,407.0,2.24,,55.2,47.0,46.0,6.0,57.0,143.1,mixed_evaporative,MAXIMUM,0
SVSP,2024,11,0,0,0,409.0,2.64,,64.1,45.0,44.0,6.0,55.0,143.1,mixed_evaporative,MAXIMUM,0
SVSP,2024,12,0,0,0,506.25,3.94,,57.5,46.0,45.0,6.0,58.0,141.6,mixed_evaporative,MAXIMUM,0
SVSP,2025,1,0,0,0,348.43,0.52,1.0,66.0,47.0,45.0,10.0,57.0,96.1,mixed_evaporative,MAXIMUM,0
SVSP,2025,2,0,0,0,336.75,1.06,,74.5,47.0,46.0,10.0,58.0,96.7,mixed_evaporative,MAXIMUM,0
SVSP,2025,3,0,0,2,310.75,16.55,,72.8,47.0,46.0,10.0,59.0,98.0,mixed_evaporative,MAXIMUM,0
SVSP,2025,4,0,0,0,154.8,3.57,,76.6,48.0,46.0,13.0,59.0,94.9,mixed_evaporative,MAXIMUM,0
SVSP,2025,5,0,0,1,,,,61.1,47.0,46.0,13.0,57.0,96.9,mixed_evaporative,MAXIMUM,0
SVSP,2025,6,0,0,0,,,,67.3,47.0,46.0,16.0,55.0,96.4,mixed_evaporative,MAXIMUM,0
SVSP,2025,7,0,0,0,,,,53.8,35.0,30.0,19.0,50.0,96.9,mixed_evaporative,MAXIMUM,0
SVSP,2025,8,1,0,2,,,,63.6,34.0,30.0,19.0,49.0,97.6,mixed_evaporative,MAXIMUM,0
SVSP,2025,9,1,0,3,,,,54.8,35.0,31.0,19.0,50.0,99.4,mixed_evaporative,MAXIMUM,0
SVSP,2025,10,0,0,0,,,,60.1,35.0,30.0,19.0,50.0,100.0,mixed_evaporative,MAXIMUM,0
SVSP,2025,11,1,0,2,,,,54.9,33.0,27.0,19.0,50.0,98.9,mixed_evaporative,MAXIMUM,0
SVSP,2025,12,0,0,0,,,,60.1,32.0,27.0,16.0,50.0,96.5,mixed_evaporative,MAXIMUM,0
VSP,2016,1,0,0,0,,,,,,,,,171.2,evaporative,MEDIUM,0
VSP,2016,2,0,0,0,,,,,,,,,168.7,evaporative,MEDIUM,0
VSP,2016,3,0,0,0,,,,,,,,,175.4,evaporative,MEDIUM,0
VSP,2016,4,0,0,0,,,,,,,,,175.6,evaporative,MEDIUM,0
VSP,2016,5,7,2,0,,,,,,,,,170.8,evaporative,MEDIUM,0
VSP,2016,6,22,17,1,,,,,,,,,169.7,evaporative,MEDIUM,0
VSP,2016,7,29,21,4,,,,,,,,,172.4,evaporative,MEDIUM,0
VSP,2016,8,29,20,1,,,,,,,,,171.8,evaporative,MEDIUM,0
VSP,2016,9,17,7,0,,,,,,,,,176.1,evaporative,MEDIUM,0
VSP,2016,10,1,0,0,,,,,,,,,177.4,evaporative,MEDIUM,0
VSP,2016,11,0,0,0,,,,,,,,,180.0,evaporative,MEDIUM,0
VSP,2016,12,0,0,0,,,,,,,,,177.3,evaporative,MEDIUM,0
VSP,2017,1,0,0,0,,,,13.9,16.0,13.0,11.0,24.0,174.4,evaporative,MEDIUM,0
VSP,2017,2,0,0,0,,,,5.9,16.0,12.0,16.0,21.0,169.6,evaporative,MEDIUM,0
VSP,2017,3,0,0,0,,,,6.7,16.0,15.0,11.0,20.0,170.7,evaporative,MEDIUM,0
VSP,2017,4,0,0,0,,,,7.3,16.0,16.0,7.0,17.0,173.9,evaporative,MEDIUM,0
VSP,2017,5,6,4,0,,,,5.8,14.0,14.0,11.0,17.0,178.9,evaporative,MEDIUM,0
VSP,2017,6,23,15,4,,,,8.8,14.0,11.0,18.0,20.0,178.5,evaporative,MEDIUM,0
VSP,2017,7,31,30,1,,,,9.1,13.0,11.0,5.0,21.0,177.0,evaporative,MEDIUM,0
VSP,2017,8,28,24,4,,,,7.5,13.0,12.0,4.0,20.0,175.6,evaporative,MEDIUM,0
VSP,2017,9,14,7,2,,,,6.7,12.0,11.0,7.0,17.0,179.8,evaporative,MEDIUM,0
VSP,2017,10,0,0,0,,,,8.4,14.0,15.0,7.0,15.0,179.0,evaporative,MEDIUM,0
VSP,2017,11,0,0,0,,,,7.4,14.0,14.0,7.0,16.0,181.2,evaporative,MEDIUM,0
VSP,2017,12,0,0,0,,,,10.6,12.0,14.0,4.0,11.0,182.4,evaporative,MEDIUM,0
VSP,2018,1,0,0,0,,,,10.4,12.0,14.0,4.0,11.0,180.1,evaporative,MEDIUM,0
VSP,2018,2,0,0,0,,,,8.4,13.0,14.0,4.0,14.0,177.6,evaporative,MEDIUM,0
VSP,2018,3,0,0,0,,,,9.7,9.0,11.0,7.0,7.0,177.0,evaporative,MEDIUM,0
VSP,2018,4,0,0,0,,,,11.3,10.0,13.0,0.0,8.0,177.8,evaporative,MEDIUM,0
VSP,2018,5,2,1,0,,,,9.5,11.0,13.0,7.0,8.0,177.0,evaporative,MEDIUM,0
VSP,2018,6,19,13,0,,,,10.2,12.0,14.0,7.0,9.0,175.3,evaporative,MEDIUM,0
VSP,2018,7,31,28,1,,,,13.7,9.0,11.0,0.0,10.0,175.7,evaporative,MEDIUM,0
VSP,2018,8,26,19,0,,,,15.0,10.0,11.0,0.0,13.0,180.2,evaporative,MEDIUM,0
VSP,2018,9,20,15,0,,,,13.3,9.0,11.0,0.0,8.0,180.5,evaporative,MEDIUM,0
VSP,2018,10,0,0,0,,,,11.7,9.0,11.0,-3.0,10.0,175.8,evaporative,MEDIUM,0
VSP,2018,11,0,0,0,,,,10.6,9.0,9.0,0.0,11.0,166.6,evaporative,MEDIUM,0
VSP,2018,12,0,0,0,,,,10.1,7.0,6.0,0.0,13.0,163.8,evaporative,MEDIUM,0
VSP,2019,1,0,0,0,,,,12.8,7.0,6.0,0.0,14.0,160.9,evaporative,MEDIUM,0
VSP,2019,2,0,0,0,,,,10.0,12.0,7.0,0.0,26.0,157.8,evaporative,MEDIUM,0
VSP,2019,3,0,0,0,,,,12.1,10.0,7.0,0.0,20.0,154.9,evaporative,MEDIUM,0
VSP,2019,4,5,1,0,,,,13.5,11.0,9.0,0.0,18.0,149.6,evaporative,MEDIUM,0
VSP,2019,5,0,0,0,,,,11.3,9.0,6.0,0.0,17.0,146.8,evaporative,MEDIUM,0
VSP,2019,6,23,13,1,,,,9.5,8.0,5.0,0.0,17.0,145.7,evaporative,MEDIUM,0
VSP,2019,7,28,19,1,,,,12.3,7.0,6.0,0.0,11.0,143.7,evaporative,MEDIUM,0
VSP,2019,8,29,21,2,,,,12.8,10.0,13.0,-3.0,7.0,144.2,evaporative,MEDIUM,0
VSP,2019,9,14,9,0,,,,20.2,10.0,14.0,-3.0,8.0,144.2,evaporative,MEDIUM,0
VSP,2019,10,1,0,0,,,,19.7,10.0,14.0,0.0,3.0,144.8,evaporative,MEDIUM,0
VSP,2019,11,0,0,0,,,,14.7,8.0,12.0,-3.0,2.0,146.7,evaporative,MEDIUM,0
VSP,2019,12,0,0,0,,,,13.9,7.0,10.0,-3.0,2.0,149.0,evaporative,MEDIUM,0
VSP,2020,1,0,0,0,,,,11.9,7.0,9.0,3.0,2.0,151.8,evaporative,MEDIUM,0
VSP,2020,2,0,0,0,,,,14.6,7.0,9.0,0.0,2.0,150.9,evaporative,MEDIUM,0
VSP,2020,3,0,0,0,,,,11.0,7.0,9.0,4.0,2.0,152.7,evaporative,MEDIUM,0
VSP,2020,4,1,0,0,,,,14.8,8.0,8.0,4.0,8.0,150.1,evaporative,MEDIUM,0
VSP,2020,5,7,5,0,,,,10.9,7.0,8.0,0.0,6.0,152.8,evaporative,MEDIUM,0
VSP,2020,6,17,14,1,,,,16.3,7.0,8.0,0.0,6.0,152.6,evaporative,MEDIUM,0
VSP,2020,7,31,25,2,,,,12.8,10.0,7.0,7.0,18.0,147.4,evaporative,MEDIUM,0
VSP,2020,8,30,22,4,,,,7.7,10.0,6.0,10.0,18.0,142.1,evaporative,MEDIUM,0
VSP,2020,9,17,5,2,,,,8.5,8.0,7.0,7.0,10.0,139.7,evaporative,MEDIUM,0
VSP,2020,10,6,2,0,,,,6.3,7.0,7.0,7.0,8.0,139.5,evaporative,MEDIUM,0
VSP,2020,11,0,0,0,,,,9.9,8.0,8.0,14.0,8.0,140.4,evaporative,MEDIUM,0
VSP,2020,12,0,0,0,,,,9.9,10.0,10.0,17.0,10.0,138.0,evaporative,MEDIUM,0
VSP,2021,1,0,0,0,,,,11.8,9.0,9.0,14.0,6.0,134.4,evaporative,MEDIUM,0
VSP,2021,2,0,0,0,,,,12.2,8.0,9.0,14.0,4.0,139.0,evaporative,MEDIUM,0
VSP,2021,3,0,0,0,,,,8.6,6.0,6.0,10.0,3.0,139.4,evaporative,MEDIUM,0
VSP,2021,4,1,0,0,,,,10.9,3.0,2.0,7.0,3.0,145.7,evaporative,MEDIUM,0
VSP,2021,5,8,2,0,,,,7.4,4.0,5.0,7.0,3.0,148.8,evaporative,MEDIUM,0
VSP,2021,6,21,14,3,,,,11.5,3.0,4.0,-4.0,4.0,148.4,evaporative,MEDIUM,0
VSP,2021,7,31,28,3,81.75,0.0,,9.4,5.0,6.0,-4.0,8.0,150.7,evaporative,MEDIUM,0
VSP,2021,8,26,22,1,115.8,0.0,,10.4,4.0,5.0,-12.0,8.0,152.0,evaporative,MEDIUM,0
VSP,2021,9,19,12,0,70.0,12.94,,11.2,6.0,6.0,-4.0,9.0,151.6,evaporative,MEDIUM,0
VSP,2021,10,2,0,0,27.25,0.0,,15.6,4.0,4.0,-4.0,5.0,151.7,evaporative,MEDIUM,0
VSP,2021,11,0,0,0,24.0,0.0,,8.8,5.0,5.0,-8.0,9.0,152.3,evaporative,MEDIUM,0
VSP,2021,12,0,0,0,46.85,0.0,,9.3,6.0,7.0,-8.0,9.0,151.1,evaporative,MEDIUM,0
VSP,2022,1,0,0,0,27.45,25.44,,9.0,11.0,11.0,0.0,16.0,148.0,evaporative,MEDIUM,0
VSP,2022,2,0,0,0,14.9,18.0,2.0,5.7,11.0,13.0,0.0,11.0,148.3,evaporative,MEDIUM,0
VSP,2022,3,0,0,0,62.21,0.0,1.0,9.3,11.0,15.0,-11.0,10.0,150.0,evaporative,MEDIUM,0
VSP,2022,4,2,0,0,16.0,4.32,,9.7,11.0,16.0,-8.0,7.0,150.3,evaporative,MEDIUM,0
VSP,2022,5,7,2,0,,,,8.9,11.0,16.0,-8.0,7.0,151.2,evaporative,MEDIUM,0
VSP,2022,6,21,12,0,,,,11.6,12.0,16.0,-4.0,9.0,153.7,evaporative,MEDIUM,0
VSP,2022,7,25,22,1,284.5,23.41,1.0,9.1,14.0,16.0,3.0,13.0,153.7,evaporative,MEDIUM,0
VSP,2022,8,30,23,1,26.3,26.4,,9.4,16.0,19.0,-7.0,16.0,155.6,evaporative,MEDIUM,0
VSP,2022,9,18,12,7,34.0,14.68,,10.7,15.0,18.0,-7.0,17.0,154.3,evaporative,MEDIUM,0
VSP,2022,10,8,0,0,46.5,8.91,,13.8,16.0,19.0,0.0,17.0,152.5,evaporative,MEDIUM,0
VSP,2022,11,0,0,0,16.5,0.0,,10.2,15.0,16.0,3.0,15.0,149.7,evaporative,MEDIUM,0
VSP,2022,12,0,0,0,16.0,0.0,1.0,8.1,14.0,17.0,3.0,11.0,149.0,evaporative,MEDIUM,0
VSP,2023,1,0,0,0,49.5,0.0,1.0,8.2,16.0,19.0,7.0,13.0,151.6,evaporative,MEDIUM,0
VSP,2023,2,0,0,0,31.0,0.0,,8.9,16.0,18.0,7.0,12.0,152.3,evaporative,MEDIUM,0
VSP,2023,3,0,0,0,28.0,19.0,,9.1,16.0,19.0,10.0,13.0,151.1,evaporative,MEDIUM,0
VSP,2023,4,3,0,0,37.5,0.0,1.0,11.2,15.0,18.0,10.0,10.0,153.9,evaporative,MEDIUM,0
VSP,2023,5,7,0,0,,,,11.3,14.0,16.0,13.0,11.0,155.2,evaporative,MEDIUM,0
VSP,2023,6,5,1,0,,,,8.0,15.0,17.0,13.0,10.0,161.9,evaporative,MEDIUM,0
VSP,2023,7,27,25,6,123.75,0.0,,17.1,14.0,16.0,3.0,13.0,168.8,evaporative,MEDIUM,0
VSP,2023,8,28,19,1,64.85,1.92,,10.8,16.0,18.0,3.0,16.0,171.5,evaporative,MEDIUM,0
VSP,2023,9,11,1,0,49.9,7.53,,18.9,14.0,15.0,7.0,14.0,169.9,evaporative,MEDIUM,0
VSP,2023,10,5,2,0,28.75,3.45,,16.8,14.0,16.0,7.0,13.0,165.6,evaporative,MEDIUM,0
VSP,2023,11,0,0,0,259.5,0.0,,15.6,13.0,14.0,10.0,13.0,164.6,evaporative,MEDIUM,0
VSP,2023,12,0,0,0,25.75,0.0,,16.2,9.0,9.0,7.0,10.0,163.1,evaporative,MEDIUM,0
VSP,2024,1,0,0,0,3.5,0.0,,18.1,13.0,14.0,11.0,12.0,160.5,evaporative,MEDIUM,0
VSP,2024,2,0,0,0,10.5,0.57,,14.9,13.0,14.0,15.0,12.0,157.7,evaporative,MEDIUM,0
VSP,2024,3,0,0,0,0.75,2.27,,15.0,14.0,14.0,11.0,13.0,155.0,evaporative,MEDIUM,0
VSP,2024,4,0,0,0,0.0,0.0,1.0,18.6,12.0,13.0,5.0,13.0,152.9,evaporative,MEDIUM,0
VSP,2024,5,4,0,0,,,,16.7,11.0,11.0,5.0,15.0,155.4,evaporative,MEDIUM,0
VSP,2024,6,19,12,1,,,,14.1,10.0,10.0,5.0,13.0,160.4,evaporative,MEDIUM,0
VSP,2024,7,30,25,10,0.0,0.0,,15.3,9.0,11.0,5.0,8.0,163.8,evaporative,MEDIUM,0
VSP,2024,8,26,17,1,0.0,0.0,,12.9,9.0,11.0,2.0,5.0,166.4,evaporative,MEDIUM,0
VSP,2024,9,19,9,0,38.75,0.0,1.0,15.9,8.0,10.0,2.0,5.0,168.7,evaporative,MEDIUM,0
VSP,2024,10,9,8,0,67.25,11.01,,14.5,7.0,7.0,3.0,7.0,168.7,evaporative,MEDIUM,0
VSP,2024,11,0,0,0,41.75,0.0,,12.0,6.0,6.0,3.0,7.0,166.4,evaporative,MEDIUM,0
VSP,2024,12,0,0,0,19.0,0.28,,14.3,7.0,6.0,3.0,9.0,164.0,evaporative,MEDIUM,0
VSP,2025,1,0,0,0,65.25,0.0,,13.8,6.0,6.0,3.0,9.0,159.7,evaporative,MEDIUM,0
VSP,2025,2,0,0,0,34.5,0.0,,14.7,8.0,7.0,3.0,10.0,157.2,evaporative,MEDIUM,0
VSP,2025,3,0,0,0,35.25,0.0,,11.2,8.0,8.0,3.0,12.0,154.1,evaporative,MEDIUM,0
VSP,2025,4,0,0,0,4.3,0.0,,14.8,9.0,9.0,3.0,10.0,153.6,evaporative,MEDIUM,0
VSP,2025,5,5,4,0,,,,9.2,10.0,10.0,7.0,10.0,155.3,evaporative,MEDIUM,0
VSP,2025,6,24,9,0,,,,11.9,12.0,12.0,7.0,14.0,155.9,evaporative,MEDIUM,0
VSP,2025,7,22,11,0,,,,14.8,13.0,11.0,7.0,21.0,159.8,evaporative,MEDIUM,0
VSP,2025,8,27,21,0,,,,14.8,14.0,11.0,10.0,22.0,167.2,evaporative,MEDIUM,0
VSP,2025,9,13,7,0,,,,10.1,14.0,11.0,10.0,22.0,168.1,evaporative,MEDIUM,0
VSP,2025,10,1,0,0,,,,13.3,14.0,11.0,10.0,20.0,166.8,evaporative,MEDIUM,0
VSP,2025,11,0,0,0,,,,16.1,12.0,9.0,10.0,18.0,165.5,evaporative,MEDIUM,0
VSP,2025,12,0,0,0,,,,14.2,14.0,11.0,13.0,19.0,163.2,evaporative,MEDIUM,0
WSP,2016,1,0,0,0,,,,,,,,,165.4,evaporative,MEDIUM,0
WSP,2016,2,0,0,0,,,,,,,,,166.7,evaporative,MEDIUM,0
WSP,2016,3,0,0,0,,,,,,,,,168.1,evaporative,MEDIUM,0
WSP,2016,4,4,2,0,,,,,,,,,168.4,evaporative,MEDIUM,0
WSP,2016,5,14,7,0,,,,,,,,,162.1,evaporative,MEDIUM,0
WSP,2016,6,26,21,3,,,,,,,,,172.5,evaporative,MEDIUM,0
WSP,2016,7,31,30,5,,,,,,,,,165.6,evaporative,MEDIUM,0
WSP,2016,8,31,30,0,,,,,,,,,167.2,evaporative,MEDIUM,0
WSP,2016,9,22,13,0,,,,,,,,,165.0,evaporative,MEDIUM,0
WSP,2016,10,2,0,0,,,,,,,,,166.0,evaporative,MEDIUM,0
WSP,2016,11,0,0,0,,,,,,,,,163.5,evaporative,MEDIUM,0
WSP,2016,12,0,0,0,,,,,,,,,165.4,evaporative,MEDIUM,0
WSP,2017,1,0,0,0,,,,9.2,16.0,13.0,3.0,28.0,166.7,evaporative,MEDIUM,0
WSP,2017,2,0,0,0,,,,10.3,16.0,13.0,10.0,25.0,171.3,evaporative,MEDIUM,0
WSP,2017,3,0,0,0,,,,8.3,14.0,12.0,6.0,24.0,171.6,evaporative,MEDIUM,0
WSP,2017,4,0,0,0,,,,10.3,14.0,11.0,6.0,25.0,174.6,evaporative,MEDIUM,0
WSP,2017,5,11,5,0,,,,9.8,15.0,11.0,4.0,27.0,177.0,evaporative,MEDIUM,0
WSP,2017,6,23,20,6,,,,9.2,15.0,11.0,4.0,30.0,176.2,evaporative,MEDIUM,0
WSP,2017,7,31,31,0,,,,15.9,17.0,14.0,4.0,30.0,175.2,evaporative,MEDIUM,0
WSP,2017,8,30,28,0,,,,9.4,17.0,14.0,4.0,28.0,172.8,evaporative,MEDIUM,0
WSP,2017,9,15,9,0,,,,11.5,17.0,13.0,6.0,32.0,172.5,evaporative,MEDIUM,0
WSP,2017,10,4,0,0,,,,9.6,16.0,11.0,6.0,34.0,169.1,evaporative,MEDIUM,0
WSP,2017,11,0,0,0,,,,10.2,14.0,10.0,6.0,31.0,170.3,evaporative,MEDIUM,0
WSP,2017,12,0,0,0,,,,9.1,15.0,10.0,6.0,33.0,171.5,evaporative,MEDIUM,0
WSP,2018,1,0,0,0,,,,6.7,14.0,10.0,4.0,31.0,166.6,evaporative,MEDIUM,0
WSP,2018,2,0,0,0,,,,7.7,14.0,10.0,4.0,32.0,166.5,evaporative,MEDIUM,0
WSP,2018,3,0,0,0,,,,8.8,13.0,9.0,9.0,28.0,169.3,evaporative,MEDIUM,0
WSP,2018,4,5,0,0,,,,7.7,13.0,8.0,9.0,28.0,167.9,evaporative,MEDIUM,0
WSP,2018,5,4,1,0,,,,11.0,12.0,9.0,1.0,28.0,164.1,evaporative,MEDIUM,0
WSP,2018,6,24,19,0,,,,7.5,11.0,8.0,4.0,24.0,168.7,evaporative,MEDIUM,0
WSP,2018,7,31,29,0,,,,8.8,11.0,10.0,4.0,18.0,172.4,evaporative,MEDIUM,0
WSP,2018,8,30,25,0,,,,8.9,11.0,9.0,4.0,22.0,161.2,evaporative,MEDIUM,0
WSP,2018,9,21,16,0,,,,7.1,10.0,8.0,1.0,21.0,160.7,evaporative,MEDIUM,0
WSP,2018,10,0,0,0,,,,8.6,10.0,8.0,1.0,20.0,167.0,evaporative,MEDIUM,0
WSP,2018,11,0,0,0,,,,5.5,11.0,8.0,9.0,21.0,162.5,evaporative,MEDIUM,0
WSP,2018,12,0,0,0,,,,5.7,10.0,7.0,7.0,20.0,163.1,evaporative,MEDIUM,0
WSP,2019,1,0,0,0,,,,7.1,10.0,7.0,1.0,22.0,151.5,evaporative,MEDIUM,0
WSP,2019,2,0,0,0,,,,6.3,12.0,6.0,10.0,29.0,150.8,evaporative,MEDIUM,0
WSP,2019,3,0,0,0,,,,6.6,10.0,4.0,10.0,27.0,160.5,evaporative,MEDIUM,0
WSP,2019,4,4,2,0,,,,7.9,11.0,4.0,7.0,31.0,167.3,evaporative,MEDIUM,0
WSP,2019,5,0,0,0,,,,4.1,11.0,5.0,7.0,29.0,167.9,evaporative,MEDIUM,0
WSP,2019,6,26,16,0,,,,5.9,11.0,5.0,10.0,28.0,168.3,evaporative,MEDIUM,0
WSP,2019,7,31,23,0,,,,6.9,14.0,11.0,13.0,27.0,164.4,evaporative,MEDIUM,0
WSP,2019,8,31,24,0,,,,7.8,14.0,10.0,10.0,29.0,166.9,evaporative,MEDIUM,0
WSP,2019,9,15,12,0,,,,8.0,16.0,12.0,9.0,30.0,161.7,evaporative,MEDIUM,0
WSP,2019,10,1,0,0,,,,5.8,15.0,13.0,10.0,26.0,161.5,evaporative,MEDIUM,0
WSP,2019,11,0,0,0,,,,7.9,15.0,12.0,10.0,30.0,160.2,evaporative,MEDIUM,0
WSP,2019,12,0,0,0,,,,7.8,15.0,11.0,12.0,30.0,161.8,evaporative,MEDIUM,0
WSP,2020,1,0,0,0,,,,8.9,13.0,8.0,10.0,30.0,152.9,evaporative,MEDIUM,0
WSP,2020,2,0,0,0,,,,10.5,13.0,10.0,12.0,26.0,154.5,evaporative,MEDIUM,0
WSP,2020,3,0,0,0,,,,7.1,15.0,13.0,7.0,25.0,146.1,evaporative,MEDIUM,0
WSP,2020,4,2,0,0,,,,5.7,15.0,13.0,7.0,25.0,138.1,evaporative,MEDIUM,0
WSP,2020,5,9,7,0,,,,9.4,13.0,10.0,7.0,25.0,109.7,evaporative,MEDIUM,0
WSP,2020,6,20,15,0,,,,4.9,14.0,11.0,12.0,27.0,88.8,evaporative,MEDIUM,0
WSP,2020,7,31,29,0,,,,5.8,12.0,9.0,11.0,25.0,74.0,evaporative,MEDIUM,0
WSP,2020,8,30,28,1,,,,3.1,13.0,8.0,10.0,30.0,64.4,evaporative,MEDIUM,0
WSP,2020,9,20,10,0,,,,4.4,7.0,8.0,13.0,-2.0,59.8,evaporative,MEDIUM,0
WSP,2020,10,9,3,0,,,,5.4,11.0,10.0,10.0,13.0,70.2,evaporative,MEDIUM,0
WSP,2020,11,0,0,0,,,,4.2,9.0,8.0,13.0,11.0,89.5,evaporative,MEDIUM,0
WSP,2020,12,0,0,0,,,,4.9,9.0,8.0,13.0,12.0,84.2,evaporative,MEDIUM,0
WSP,2021,1,0,0,0,,,,14.1,13.0,10.0,10.0,28.0,78.6,evaporative,MEDIUM,0
WSP,2021,2,0,0,0,,,,6.8,13.0,10.0,10.0,31.0,83.1,evaporative,MEDIUM,0
WSP,2021,3,0,0,0,,,,6.8,14.0,10.0,13.0,34.0,101.4,evaporative,MEDIUM,0
WSP,2021,4,2,0,0,,,,5.7,11.0,4.0,13.0,37.0,99.9,evaporative,MEDIUM,0
WSP,2021,5,11,4,0,,,,6.5,12.0,4.0,17.0,38.0,105.7,evaporative,MEDIUM,0
WSP,2021,6,24,21,3,,,,10.4,18.0,10.0,12.0,45.0,109.8,evaporative,MEDIUM,0
WSP,2021,7,31,30,4,209.65,0.84,,7.7,17.0,10.0,12.0,44.0,124.6,evaporative,MEDIUM,0
WSP,2021,8,29,25,0,253.4,0.15,,7.1,19.0,12.0,14.0,42.0,117.0,evaporative,MEDIUM,0
