tract,ZIP,apx_loc,county,TotalPop,CIscore,CIscoreP,ozone,ozoneP,pm,pmP,lead,leadP,diesel,dieselP,drink,drinkP,pest,pestP,RSEIhaz,RSEIhazP,traffic,trafficP,cleanups,cleanupsP,gwthreats,gwthreatsP,haz,hazP,iwb,iwbP,SmATS,SmATSP,swis,swisP,Pollution,PollutionScore,PollutionP,asthma,asthmaP,cvd,cvdP,diabetes,diabetesP,lbw,lbwP,edu,eduP,housingB,housingBP,ling,lingP,pov,povP,unemp,unempP,PopChar,PopCharScore,PopCharP,popund_10,pop10_64,popovr_64,white_pct,hispanic_pct,black_pct,nativeamer_pct,asian_pct,othmulti_pct
6063000202,95971,Quincy,Plumas,1082,13.36713394,20.26802525,0.052081217,70.8653635,6.655703595,3.503184713,17.16857429,15.44354391,0.002932187,2.088600638,11.58199964,11.39936243,0,0,0.0165886,1.565773514,69.085,0.736668499,3,32.9595751,17.5,63.93135275,0,0,9,71.02657634,0,0,9,86.57407407,22.93862911,2.792671916,5.150450253,29.5,36.65821669,15.67,62.41189427,13.1,71.62072767,7.14,82.80844339,3.995299647,18.56999889,7,6.834092677,0,0,34.17840376,68.17829886,5.80474934,49.54834393,46.00048369,4.786503514,45.73042419,12.01,46.86,41.13,96.95,0.92,0,0,0,2.13
6063000300,96122,Portola,Plumas,5394,18.92460182,35.39705394,0.051249188,68.49330112,6.952339481,7.072260048,38.2473134,38.52559121,0.004612405,3.649554798,32.0863415,31.30702429,0.718638738,39.85924504,55.82343357,22.91322086,79.921,1.055525014,7,57.99645913,5,32.05941736,0,0,4,36.09518847,0,0,9,86.57407407,29.55770681,3.598513987,15.35251483,42.4,65.1383225,9.67,18.73348018,13,70.38588754,5.11,41.51710125,6.119920714,29.5785611,12.90167866,31.67018558,2.34305924,18.56237292,46.81167503,85.22287358,14.90778689,95.66187131,50.54143538,5.259004659,52.33137668,11.51,64.87,23.62,78.74,13.26,0,2.19,1.98,3.84
6063000400,95947,Greenville,Plumas,1939,20.87904831,40.41422084,0.051249188,68.49330112,6.819055634,5.304195036,38.56206539,38.89197291,0.003353043,2.45135759,27.48969289,25.18412664,0.022796908,19.03390915,0.045109133,2.117102216,69.884,0.780648708,5,47.49188551,9.75,45.51485434,0.7,67.7736032,15,89.50842453,0,0,15,94.50483092,32.67658436,3.978222892,21.41445201,20.43,15.30915904,17.41,72.30176211,13.6,76.64829107,6.2,66.40704368,5.160026127,24.75258534,17.15686275,53.58373153,0.767263427,4.592752063,26.45693657,53.36799027,9.304932735,79.75911676,50.43889959,5.248335468,52.1541699,8.97,63.02,28,77.05,10.26,0.1,0.15,0,12.43
6063000501,96020,Chester,Plumas,2022,12.70271056,18.51810832,0.049806405,64.3641555,6.837258482,5.567757523,59.72644787,61.6076385,0.015264564,13.41101462,8.036874875,7.716829724,0,0,0.120429567,3.087440732,109.834,2.155030236,5,47.49188551,3,22.858379,0,0,2,18.69029008,0,0,2,49.97987118,20.88251256,2.542349242,3.173731606,41,61.88691723,25.29,96.83920705,13,70.38588754,7.62,88.23795011,9.947984395,44.60135661,7.035175879,6.934103789,0,0,14.14292854,23.37130848,2.184707051,8.587041374,48.01812627,4.996445943,48.69863772,8.7,58.36,32.94,81.5,16.37,0,0,0,2.13
6063000502,96020,Chester,Plumas,1963,13.95651245,21.98471592,0.050483698,66.43971008,6.633617607,3.261585768,8.460940104,6.439435994,0.004077848,3.033967242,0.288556667,0.252830603,0.017852039,17.53039028,0.099858467,2.888962399,70.571,0.802638813,4,40.38064326,3,22.858379,0,0,6,50.11290603,0,0,7,81.64251208,19.22048456,2.340005027,1.888864485,38.41,56.01234432,24.43,96.15638767,13.6,76.64829107,,,2.927669346,13.02123874,16.4640884,49.98333148,0,0,19.66377993,37.46267006,12.44239631,91.36835062,57.3197296,5.964308745,62.09990032,5.96,49.52,44.52,85.02,8.97,0,0.31,0.1,5.6
6065030101,92507,Riverside,Riverside,1159,45.10949394,81.7698527,0.064740417,97.55106523,10.56828785,75.99385021,66.04280269,68.3690463,0.433783441,97.37276025,66.31856656,78.74024404,0,0,711.9466553,65.50887639,3519.747,97.49312809,5.7,50.32457952,11.25,50.82203634,0.07,8.229305539,0,0,36.4,46.73031026,0,0,57.0916493,6.950644035,85.20755546,46.78,74.68312576,18.62,79.47136564,11.2,46.46085998,5.22,44.00045152,25.03328895,76.44834872,25.75757576,84.24269363,5.245901639,40.29422318,36.41069888,71.76197323,5.431309904,45.19906323,62.37160556,6.489973262,69.78624432,6.04,85.68,8.28,11.13,69.03,4.4,0,15.1,0.35
6065030103,92501,Riverside,Riverside,2278,53.66136013,91.15073652,0.064305149,97.01295849,10.74062157,78.99187349,85.38622583,89.21949595,0.298424811,95.27316698,66.21138837,78.58634715,9.364890913,58.82917466,628.1443482,62.91763149,3354.738,96.86641012,29.95,93.52316317,30,79.23276608,0.195,24.5424797,0,0,9.4,16.65871122,0,0,66.69459487,8.119758208,96.54074237,61.71,89.78287226,30.64,99.60352423,13,70.38588754,5.45,49.68958122,26.51098901,78.70565996,13.33333333,34.05933993,1.032702238,7.391460352,25.60492741,51.53191019,8.776844071,76.61425226,63.51299542,6.608738678,71.6026138,11.11,80.33,8.56,10.01,79.5,5.27,1.4,0,3.82
6065030104,92501,Riverside,Riverside,6765,52.88117133,90.36438144,0.064521597,97.2655392,10.82449055,80.45244893,57.67262025,59.28722105,0.154328351,84.31350995,88.82352081,96.62526108,0,0,3938.200033,96.70305436,2715.426,93.01814184,16.8,82.73827088,11,50.2884338,0.5,55.1933099,3,27.21903769,35.7,46.08591885,0.75,25.20128824,66.56800133,8.104346031,96.44190644,60.89,89.46324259,30.16,99.41629956,11.2,46.46085998,4.78,33.69454792,24.4544592,75.46980985,14.23076923,38.99322147,5.765306122,43.45174022,22.58016406,44.41986506,11.34199134,88.45767815,62.70860023,6.52503868,70.31786466,14.1,77.06,8.84,24.67,62.39,8.6,0.15,3.36,0.83
6065030200,92501,Riverside,Riverside,4561,43.39937275,79.73197475,0.064091048,96.83725016,10.67221527,77.77289699,71.99414652,74.90840457,0.065272378,56.43618775,88.80750291,96.61426844,0,0,983.2319946,73.61340831,1669.119,80.68169324,29.5,93.39038064,23,72.75742717,0.795,72.31850685,7,56.99148862,112.4,78.28162291,2.5,56.21980676,70.29196651,8.557721553,98.35273446,60.9,89.4742643,30.08,99.38325991,9.6,23.75964719,4.47,26.96692629,9.966473636,44.64583565,14.18181818,38.69318813,3.157894737,25.55914364,26.65203074,53.72193341,3.848641656,25.28158805,48.7381811,5.071370046,49.88370805,6.67,81.23,12.1,38.26,46.79,10.96,0,2.46,1.53
6065030300,92501,Riverside,Riverside,4263,55.94434854,92.85635176,0.063879268,96.6395783,10.51554346,75.08236328,68.80740513,71.51104696,0.298093731,95.26217434,66.31856656,78.74024404,1.594122924,45.68138196,554.0560099,60.42562576,2109.886,86.93787795,32,94.20182945,36.75,84.0640323,0.875,75.6271967,0,0,403.15,95.93078759,0.2,8.655394525,70.77220441,8.616188295,98.60531518,60.27,89.06646093,29.61,99.17400881,10.5,35.96471885,4.29,23.19674907,12.20876048,51.61792505,26.00619195,84.76497389,2.821869489,23.09532353,44.13071895,82.3470855,8.243243243,72.92293967,62.40006697,6.492934767,69.87484771,13.39,74.71,11.89,38.17,48.75,5.25,0,2.81,5.02
6065030400,92507,Riverside,Riverside,6561,68.34022872,98.42728984,0.063879268,96.6395783,10.31649113,71.3815067,91.01275155,94.8484512,0.327269882,95.98768825,66.21138837,78.58634715,13.52060999,61.90019194,454.0216675,56.2465542,2766.338,93.43595382,29.2,93.22809088,28.25,77.76175368,0.195,24.5424797,0,0,117.65,79.48687351,2,49.97987118,72.14102646,8.782836043,99.00065891,45.79,73.10702083,17.94,74.82378855,12.6,65.85446527,7.36,85.33694548,26.09940151,78.16079173,20.1863354,66.91854651,11.97946378,71.31922019,42.04006729,79.81417985,8.932238193,77.68484443,74.78003579,7.781111748,87.61767638,13.95,75.8,10.26,11.8,77.53,7.77,0,1.39,1.51
6065030501,92507,Riverside,Riverside,4909,42.1448645,78.33647137,0.064091048,96.83725016,10.08989954,67.46101472,78.4246944,81.94737426,0.041756033,39.21072881,66.21138837,78.58634715,1.843055858,46.67306462,424.863678,54.76899327,725.773,55.49202859,8.25,62.58483328,2.55,18.82030574,0.35,42.6130166,0,0,3.45,8.114558473,1,33.6352657,52.62406568,6.406736409,75.54359763,45.66,72.94169514,17.86,74.27312775,12.7,67.11135612,4.67,31.10960605,31.68624741,84.92160569,14.40329218,39.71552395,7.410296412,52.8525296,38.84246994,75.34564761,8.193041526,72.56607561,63.21961138,6.578211091,71.14852143,10.35,83.19,6.46,5.36,74.33,10.41,0,6.25,3.65
6065030502,92507,Riverside,Riverside,1980,68.13923004,98.33868645,0.064521597,97.2655392,10.41479778,73.08368109,88.47628673,92.23936938,0.43502189,97.40573816,66.21138837,78.58634715,68.08743214,73.83237364,523.5769959,59.25680891,2415.85,90.31335899,24.85,90.926527,47.75,89.51543121,0.205,26.77251242,0,0,27.05,38.4725537,0.2,8.655394525,69.29540242,8.436394489,97.81462772,46.26,73.96671443,18.2,76.46475771,14.9,87.76185226,6.99,80.55085224,45.16994633,95.4075392,27.15789474,87.00966774,1.609195402,12.57026671,62.07070707,96.20617188,10.81730769,86.59529386,77.62191602,8.07681885,91.17288736,15.81,73.13,11.06,3.43,86.82,8.94,0.51,0,0.3
6065030503,92507,Riverside,Riverside,3929,57.54907988,93.80883819,0.064305149,97.01295849,10.23721886,69.84405886,91.97734703,95.58121461,0.154687449,84.41244366,66.21138837,78.58634715,93.51543602,76.35956494,442.343984,55.57393318,565.421,42.83672347,7.75,60.41605193,19.05,66.61378714,0.07,8.229305539,0,0,24.05,35.09546539,0,0,59.48141536,7.241586992,89.08412036,45.9,73.39358536,17.91,74.5814978,12.8,68.21389195,5.19,43.37961395,35.15255694,88.52440787,28.15533981,88.75430603,17.43278404,84.02105011,59.15167095,94.71297423,9.995051954,83.27199732,76.37454719,7.94702597,89.71093144,17.71,79.61,2.67,6.41,86.41,3.26,0,2.44,1.48
6065030602,92506,Riverside,Riverside,3559,16.08894244,27.555654,0.062854323,95.45354711,9.603656133,60.46562706,13.5315035,11.55767736,0.019442492,17.47828955,66.31856656,78.74024404,0.754419786,40.27511196,566.0680033,60.80052928,542.191,40.7586586,0.75,10.62260254,0.5,4.268820306,0.305,38.01963398,0,0,0,0,0,0,36.73364357,4.472151071,31.70437074,38.46,56.08949631,16.22,66.22246696,12.4,63.24145535,3.21,8.059600406,9.967051071,44.65695541,7.741935484,8.945438382,0,0,15.58185404,27.34210817,3.625,22.78353965,34.57443154,3.597584738,26.92435486,9.47,64.57,25.96,61.48,20.15,10.68,0.34,2.56,4.8
6065030603,92506,Riverside,Riverside,3060,18.76057404,34.96511242,0.063669785,96.36503404,9.823828936,63.38677795,38.38426492,38.70323082,0.109670657,74.5740354,66.21138837,78.58634715,0,0,438.3469849,55.3534017,1838.64,83.08960968,0,0,0,0,0.455,51.33923161,0,0,1.1,3.937947494,0.5,21.49758454,45.10346771,5.491138417,55.69953877,38.47,56.12256145,16.23,66.33259912,10.4,34.52039691,4.73,32.53188847,6.235238545,29.9677527,5.649717514,3.922658073,0.88691796,5.68113862,16.14379085,28.75788077,3.657694962,23.1292517,32.83429893,3.416518145,24.33270573,12.94,66.86,20.2,61.8,32.19,0.62,0,1.93,3.46
6065030604,92506,Riverside,Riverside,2759,11.16427359,13.88858124,0.062655953,95.27783879,9.27770249,55.38106743,5.460606734,3.508382369,0.008361214,6.925360009,65.88160932,77.99274486,0,0,497.0183207,58.26441725,173.528,5.761407367,0,0,0.5,4.268820306,0,0,1,10.17891263,3.3,7.983293556,0.2,8.655394525,26.98629156,3.285456083,10.53151768,36.24,52.05554943,15.76,62.95154185,11.3,47.68467475,4.46,26.71859126,4.757185332,22.7176693,12.35955056,28.8143127,1.578947368,12.21145796,8.052230686,7.70932419,3.225806452,18.35619494,32.65719057,3.398089431,24.1333481,10.15,61.87,27.98,49.91,14.53,12.18,0,13.63,9.75
6065030605,92506,Riverside,Riverside,2262,14.04307228,22.18407354,0.063054867,95.73907314,9.396403551,57.13815067,10.587284,8.715443544,0.011625222,10.22315049,65.74145323,77.8168627,0.09923731,26.93538068,488.666331,57.84540743,777.124,58.80153931,0.3,3.614635586,5,32.05941736,0.175,23.39110411,1,10.17891263,12.25,20.7398568,2,49.97987118,40.54368387,4.936005841,42.30177905,34.93,48.76005731,15.52,61.66299559,10.1,30.28665932,4.03,18.53482334,4.545454545,21.78360947,3.205128205,0.844538282,3.911342894,31.40772635,9.504862953,10.99435903,2.280405405,9.334225493,27.34201281,2.845027484,15.78247868,8.93,68.13,22.94,59.64,14.72,0.93,0.35,20.95,3.4
6065030700,92506,Riverside,Riverside,5935,32.86233546,64.40358844,0.063462574,96.16736218,10.14425945,68.36151988,87.74957946,91.60652826,0.151670667,83.86281192,66.31856656,78.74024404,0,0,537.0119934,59.6868453,990.335,67.77350192,9.2,65.6240779,9.3,44.56302279,0.39,45.72779057,0,0,28.15,39.47494033,0.2,8.655394525,56.85241369,6.921518206,84.75730288,40.19,59.77074837,17.74,73.72246696,10.8,40.62844542,4.03,18.53482334,4.243281471,19.82653175,11.99040767,26.92521391,17.14827096,83.33931348,27.57187392,55.55801349,4.18465626,29.82045277,45.62901305,4.747850757,44.92191826,16.76,71.64,11.59,42.16,53.19,1.99,0,1.94,0.72
6065030800,92504,Riverside,Riverside,7696,30.15140141,59.4196478,0.062854323,95.45354711,10.31241703,71.29365254,67.3365111,69.94559787,0.046610108,43.2340332,88.63696005,96.5702979,0,0,684.2240092,64.60469732,318.336,18.11984607,0.8,10.96193567,8.75,43.12085376,0.405,47.27911768,5,44.38075386,40.15,49.49880668,2.75,57.95088567,52.33471452,6.371509244,74.79683725,46.18,73.86751901,18.48,78.31497797,9.6,23.75964719,5.38,47.79320465,8.550185874,39.86433893,5.89569161,4.344927214,3.178694158,25.71462744,18.27099137,33.98960292,8.020250466,71.20553139,45.47882139,4.732222815,44.60073098,18.65,70.5,10.85,30.31,58.02,2.46,0.43,4.81,3.98
6065030900,92504,Riverside,Riverside,3196,39.91993523,75.2575036,0.062265644,94.80562267,10.59723091,76.4770481,81.85261415,85.6111913,0.061507241,54.22666813,66.21138837,78.58634715,0,0,791.5246786,68.21038703,528.729,39.56019791,1.4,16.56830924,27,76.76665705,0.235,30.33571688,5,44.38075386,75.3,68.19809069,3,61.45330113,57.99550124,7.060683825,86.88776631,52.1,81.57169624,19.3,82.16960352,11.2,46.46085998,3.7,13.7487301,25.21045636,76.71522295,6,4.56717413,7.692307692,54.38344696,18.30413016,34.08914943,13.4751773,93.66566299,54.33592688,5.653834136,57.8247868,13.36,73.31,13.33,17.68,61.23,8.29,0,10.92,1.88
6065031001,92504,Riverside,Riverside,5178,30.92936275,60.8262266,0.062655953,95.27783879,10.01864529,66.40676477,65.5120423,67.64738537,0.100830493,71.70495768,66.21138837,78.58634715,0,0,584.2916768,61.62752233,364.019,22.90269379,5.6,50.14753615,11.5,51.64407269,0.41,47.93358381,0,0,15.05,24.34367542,0,0,48.34995183,5.886382831,64.86931693,46.9,74.83742974,18.11,76.05726872,11.6,52.18302095,4.71,32.02393047,9.658484525,43.70065607,19.85981308,65.65173908,4.181184669,33.45293625,20.65809969,39.94027209,4.071428571,28.34838854,50.49710544,5.254391981,52.28707498,10.18,72.54,17.28,34.67,48.11,10.93,0.23,1.12,4.94
6065031002,92504,Riverside,Riverside,5285,46.56481171,83.56407133,0.062459735,95.04722161,10.3391819,71.79881397,88.01896358,91.85078272,0.095476406,69.7922392,66.31856656,78.74024404,0,0,693.2736714,64.95754769,462.799,33.21605278,2.5,26.49749189,16.3,61.45082204,0.135,19.04011635,5,44.38075386,26.35,37.69689737,0.75,25.20128824,54.02065126,6.576764239,78.94794641,52.18,81.63782652,19.29,82.12555066,12.1,59.41565601,5.5,50.93125635,28.4350593,81.02968976,15.90163934,47.30525614,13.66559486,76.37842363,28.06983883,56.70832872,8.73961719,76.38006022,68.04396204,7.080200843,78.58013069,9.84,79.68,10.48,14.46,82.82,2.19,0,0.3,0.23
6065031100,92506,Riverside,Riverside,5005,36.96499049,71.09314431,0.063054867,95.73907314,9.931069692,64.93520756,85.66951884,89.48595537,0.329071004,96.04265142,66.21138837,78.58634715,0,0,492.7983297,58.05491234,2121.069,87.10280374,8.3,62.83564473,6,35.43409288,0.82,73.44564295,0,0,64.8,64.03341289,0,0,60.59273442,7.376884942,90.65451351,37.41,53.94026232,15.99,64.47136564,10.6,37.50826902,4.82,34.76690371,10.58282209,46.60291338,21.55688623,71.90798978,1.025331725,7.343619184,27.70807194,55.92301737,6.856060606,61.43637783,48.15724184,5.010921382,48.9201462,15.68,71.51,12.81,42.46,44.62,2.94,0,5.57,4.42
6065031200,92506,Riverside,Riverside,6362,24.79588569,49.41854026,0.063054867,95.73907314,9.689524889,61.58576763,70.87290063,73.64272233,0.178855963,87.6332857,66.21138837,78.58634715,0.485095331,36.94817658,535.1440023,59.63171243,1668.453,80.67069819,3,32.9595751,0.2,1.096048457,0.465,52.18761362,0,0,21,31.63484487,0,0,54.4185976,6.625212363,79.87041511,37.52,54.11660972,16.01,64.50440529,11.2,46.46085998,4.2,21.52613162,15.97845601,60.43589458,9.572192513,15.45727303,0.301659125,0.275086712,21.07960916,41.03528371,2.26426799,9.222705476,35.96862518,3.742655229,29.0065345,8.63,79.22,12.15,49.06,40.8,3.27,0.91,3.8,2.15
6065031300,92504,Riverside,Riverside,2581,62.30264606,96.3894119,0.062459735,95.04722161,9.989580154,65.94553042,84.71754973,88.67547463,0.387223358,97.02099593,66.31856656,78.74024404,807.2944568,89.25143954,957.2136637,72.98489359,2787.98,93.56789445,9,65.2257303,0,0,0.195,24.5424797,0,0,44.95,52.76849642,0.5,21.49758454,65.88249068,8.020888282,95.90379969,50.43,79.53267938,18.9,80.53964758,14.9,87.76185226,6.07,63.58505475,32.50319285,85.86678528,19.68253968,64.91832426,18.99529042,86.56859227,54.9687011,92.3349187,4.006541292,27.53429241,74.64969554,7.767549411,87.46262045,14.92,72.69,12.4,6.47,87.8,3.8,0,1.94,0
6065031401,92504,Riverside,Riverside,7226,43.2479741,79.64337136,0.062459735,95.04722161,10.02380753,66.49461893,86.06299534,89.9300544,0.247464344,93.48136748,66.21138837,78.58634715,39.36744429,69.57773512,567.2909953,60.84463557,2712.031,92.94117647,2.45,25.16966657,1,9.027978079,0.595,61.5804145,0,0,15.45,24.92840095,0.5,21.49758454,61.8088211,7.524937866,92.21392488,50.12,79.09181087,18.83,80.2092511,11.9,56.73649394,4.9,36.52782481,18.55626327,65.69554098,16.30170316,49.1387932,4.101382488,32.81904078,20.39870841,39.36511448,5.810317874,49.61525594,55.23404713,5.747286538,59.12061136,10.66,76.57,12.77,29.74,63.44,4.32,0,0.39,2.12
6065031402,92504,Riverside,Riverside,6783,40.04640775,75.36825784,0.062459735,95.04722161,10.10189533,67.65868658,85.5856153,89.43044299,0.050990542,46.39991206,66.21138837,78.58634715,0,0,636.3106689,63.17124269,479.052,34.63441451,5,47.49188551,18.3,65.30141333,0.305,38.01963398,0,0,1.3,4.391408115,0,0,48.19981902,5.868104857,64.40808258,51.95,81.46147911,19.24,81.99339207,12,58.10363837,6.09,64.07043684,16.08695652,60.71388858,22.67303103,75.65285032,6.888361045,50.25714627,32.47033441,65.1697821,5.581260844,47.02799152,65.58578418,6.824419251,74.89201462,11.84,72.49,15.67,27.32,55.57,9.08,0,4.63,3.41
6065031501,92504,Riverside,Riverside,7006,35.35502058,68.60117399,0.061883753,94.27849769,10.23106909,69.7562047,81.39442086,85.10047741,0.14980441,83.5110476,66.21138837,78.58634715,0,0,677.1486511,64.45032528,2040.808,85.90434305,0,0,1.2,9.547158927,0.375,44.70973215,0,0,12.8,21.50357995,0.5,21.49758454,52.20216222,6.355371615,74.42345706,49.93,78.65094236,19.64,83.92070485,9.3,19.92282249,4.17,20.88271814,23.40966921,73.80184588,14.66165414,41.14901656,3.889789303,31.22832197,35.98253275,71.03196549,7.02970297,63.19839411,53.46310288,5.563013892,56.5621885,12.86,75.99,11.15,30.89,48.52,2.75,0.01,11.88,5.95
6065031503,92504,Riverside,Riverside,5035,32.58422221,63.8719681,0.062073658,94.59696903,10.27457905,70.57983747,56.39474265,57.94382147,0.039572496,37.39694405,66.31856656,78.74024404,0,0,704.3633526,65.32142463,447.076,31.42385926,0,0,10.5,49.1202769,0.37,44.20070295,0,0,20.4,30.94272076,0,0,43.23713059,5.263920512,50.1098177,50.3,79.2902017,19.58,83.63436123,11.9,56.73649394,5.65,54.35150694,20.01782002,68.44212165,22.29965157,74.47494166,10.63690085,66.95371367,11.48420425,16.2813848,3.904136065,26.2295082,59.48973747,6.190105291,65.17886809,5.16,82.03,12.81,25.14,69.81,1.61,0,0.24,3.2
6065031504,92503,Riverside,Riverside,4603,41.49785654,77.40613578,0.061883753,94.27849769,10.36954308,72.29299363,86.80326306,90.64061286,0.045963608,42.67340882,66.21138837,78.58634715,0,0,733.4176637,66.21457713,536.092,40.16492578,3,32.9595751,22,71.15661956,0.3,37.76511938,0,0,29.4,40.70405728,0,0,50.54791199,6.153974308,70.60180101,48.51,76.9646203,19.86,84.71365639,13.3,73.63836825,4.49,27.3732927,23.77670572,74.35783387,24.89626556,82.14246027,7.755102041,54.67049396,55.3977913,92.65567968,2.985074627,15.86929854,64.80581884,6.74326126,73.69586887,17.75,69.04,13.21,21.09,59.05,2.91,0,10.02,6.93
6065031601,92503,Riverside,Riverside,4373,58.44137581,94.46228818,0.061510099,93.6854821,10.24065495,69.89896771,84.82172006,88.80870434,0.294724489,95.14125536,66.31856656,78.74024404,0.138292817,28.918746,621.5046692,62.74120631,2562.138,91.57778999,4.1,40.79374447,0,0,0.76,70.82777845,0,0,81.65,70.35799523,0,0,60.90267288,7.414618516,91.00593016,47.21,75.31136339,20.1,85.68281938,15,88.32414553,7.03,81.05881025,19.82394366,68.11964862,20.76595745,69.01877986,12.29698376,72.33584499,49.10138249,87.53456476,5.61566203,47.5075276,75.7487789,7.881912696,88.99102891,14.61,74.02,11.37,25.11,64.56,2.38,1.21,6.75,0
6065031602,92503,Riverside,Riverside,5029,36.79396335,70.84948499,0.061695908,93.92708105,10.28453779,70.75554579,75.94073513,79.16065283,0.053748951,48.54347587,66.31856656,78.74024404,0,0,665.6986898,64.15260778,609.375,46.80593733,2,23.35497197,5,32.05941736,0.285,35.65628409,0,0,52.7,57.30310263,0,0,48.41678295,5.894519211,65.05600703,47.3,75.47668908,20.05,85.50660793,12.5,64.47629548,4.99,38.53708093,29.50920245,82.34182142,14.66666667,41.18235359,7.916937054,55.47183351,39.13744458,75.79913726,2.912239276,15.09981042,59.9890798,6.242063523,66.04275114,10,77.51,12.49,16.29,70.81,3.02,0,7.89,1.99
6065031701,92504,Riverside,Riverside,3299,42.72959833,78.94561967,0.062073658,94.59696903,9.609858274,60.57544476,71.59381681,74.51981792,0.031337421,29.31735737,65.85687589,77.93778169,100.1393659,76.80742163,590.4420064,61.83702724,277.454,14.18361737,9.3,65.97816465,2,16.3686184,0.15,20.85807781,1,10.17891263,17.55,27.51789976,1.25,37.86231884,50.74595264,6.17808484,71.04107182,48.78,77.20709798,18.68,79.71365639,14.4,83.85887541,3.66,13.10531663,31.66515014,84.89936617,15.46511628,45.33837093,11.60042965,70.14711159,42.10686096,79.88054419,7.498197549,67.06813873,66.46897146,6.916317829,76.17676376,11.06,70.87,18.07,22.76,69.17,3.58,0,2.03,2.46
6065031702,92503,Riverside,Riverside,2000,28.39834031,56.22992579,0.061326306,93.32308368,9.936656952,65.04502526,18.83209245,17.15332519,0.071752359,59.88787512,66.21138837,78.58634715,18.20671375,64.23544466,575.0380046,61.26364539,1155.203,71.76470588,3.2,33.50545884,0,0,0.66,65.62840868,0,0,17.1,26.93317422,0,0,49.6086789,6.039627026,68.26268394,47.3,75.47668908,20.05,85.50660793,11.2,46.46085998,4.24,22.24856079,8.971553611,41.23206939,14.91525424,42.36026225,7.269789984,52.15883268,15.5,27.10983298,1.014760148,1.906992305,45.18838868,4.702002324,44.12448776,10.25,77.8,11.95,36.15,50.65,7.05,0,4.6,1.55
6065031703,92503,Riverside,Riverside,3707,32.86066804,64.39251301,0.061695908,93.92708105,10.14063644,68.29562926,31.29347705,30.93149772,0.283197783,94.82246895,66.31856656,78.74024404,1.924984837,47.12092131,620.2939962,62.69710001,1992.665,85.25563496,0.5,7.185010328,0,0,0.675,66.30711429,0,0,29.4,40.70405728,0,0,53.16011377,6.471997782,76.80650121,47.46,75.80734046,20.02,85.31938326,10.1,30.28665932,5.44,49.28321481,11.9760479,50.78394307,14.41048035,39.80442271,4.830917874,37.86628394,12.66304348,19.53323747,4.914122137,39.09891826,48.79575528,5.077360831,49.95016059,7.55,74.62,17.83,32.69,51.74,1.03,0,8.31,6.23
6065031704,92504,Riverside,Riverside,4864,44.68663963,81.22715694,0.061883753,94.27849769,10.00114536,66.02240281,41.54983833,42.07838348,0.294014602,95.13026272,66.21138837,78.58634715,462.8163012,86.30838132,717.3956705,65.60811556,1659.721,80.52776251,9,65.2257303,0,0,0.075,8.956490122,0,0,25.6,36.93317422,5,73.14814815,60.94854293,7.420202981,91.06083901,50.4,79.42246225,19.57,83.59030837,12.3,62.08379272,6.51,72.59284344,14.67915957,57.52251751,19.59459459,64.55161685,3.110823072,25.20033489,22.67417605,44.68532242,2.865649423,14.69833835,57.87698885,6.022293426,62.96378336,9.93,75.12,14.95,31.23,53.95,5.22,0.19,3.52,5.9
6065040101,92509,Jurupa Valley,Riverside,3947,55.66443373,92.63484328,0.064305149,97.01295849,10.90124941,81.61651658,66.69818012,69.20173199,0.058926281,52.45685391,90.13347173,97.74650984,0,0,4237.483317,97.05590473,2311.305,89.20285871,25.7,91.47241074,7,37.9002019,0.83,73.9667919,3,27.21903769,47.65,54.31980907,9,86.57407407,69.32735149,8.440284139,97.82560949,41.48,62.84580624,19.05,81.3876652,12.6,65.85446527,7.66,88.66689243,29.40232651,82.17502502,8.466257669,11.31236804,6.79916318,49.67109197,20.44297352,39.48678244,8.933454877,77.72945244,63.38182563,6.595090025,71.39218075,11.83,80.59,7.58,16.16,73.98,8.74,0,0.3,0.81
6065040102,92509,Jurupa Valley,Riverside,6732,31.96137938,62.67582235,0.063669785,96.36503404,10.67709758,77.83878761,44.59654918,45.25369157,0.039971543,37.69374519,89.9528105,97.49367923,0,0,998.1433105,74.0434447,3147.963,95.86586036,36,95.367365,17,62.95067782,0.085,9.513998303,0,0,11,19.03341289,0,0,54.09426767,6.585726696,79.14561827,41.4,62.62537198,18.89,80.51762115,11.8,55.24807056,6.01,62.26436392,16.07058824,60.66940954,4.326530612,2.04467163,4.049168474,32.48415261,14.37807882,24.12343767,3.498266625,21.2668674,46.64078234,4.853128721,46.8601174,16.76,72.55,10.7,8.96,79.41,4.95,0.09,4.6,1.99
6065040201,92509,Jurupa Valley,Riverside,7462,41.29466655,77.11817477,0.063257609,95.92576323,10.54561746,75.58752471,32.09966114,31.84190074,0.032461747,30.33967242,91.67733019,98.41706057,0,0,1003.595662,74.18679016,1463.177,77.61407367,7.5,59.98819711,4.8,30.12691087,0.325,40.24966671,7,56.99148862,57.95,60.14319809,2.4,52.39533011,56.98688721,6.937889735,84.96595651,42.53,65.34773504,19.1,81.51982379,11.2,46.46085998,5.2,43.59408511,28.99408284,81.69687535,13.70716511,36.07067452,8.74717833,59.39480923,33.20338755,66.5413118,4.364023417,32.16237315,57.20191739,5.952049993,61.9005427,12.03,79.62,8.35,9.37,79.28,6.07,0.68,2.72,1.88
