GEOID,drought_freq_spei12_midcentury,drought_delta_spei12_midcentury,drought_freq_spei36_midcentury,drought_delta_spei36_midcentury
06053011605,11.882121383297196,137.6424276659439,15.14836717254578,202.96734345091556
06073021502,16.84361046583848,236.8722093167696,18.726336269414826,274.5267253882965
06073007601,9.940961998919171,98.81923997838342,9.162698776353027,83.25397552706053
06073020030,13.55405783376569,171.08115667531382,12.779177959762936,155.58355919525877
06073022102,11.7741563576731,135.48312715346196,10.00847346840487,100.1694693680974
06073010018,17.80331213530051,256.06624270601014,22.74945094296923,354.9890188593846
06073005401,15.829417022349901,216.58834044699802,16.56961107373831,231.39222147476622
06073010201,5.483121397172914,9.662427943458287,3.569893131347851,-28.60213737304297
06073009307,23.4806343404579,369.6126868091579,30.24745633313607,504.94912666272137
06073021501,15.992063492063494,219.84126984126988,17.06349206349206,241.2698412698412
06073005202,17.71748510054692,254.3497020109384,19.711220002999735,294.22440005999465
06073021402,9.246031746031747,84.92063492063494,6.7063492063492065,34.12698412698413
06073020031,15.815609247068513,216.31218494137028,16.194572076722917,223.8914415344583
06073021305,24.49944458893507,389.9888917787014,36.11121907510081,622.2243815020161
06073013322,20.329375401233264,306.5875080246652,22.92524035212988,358.5048070425976
06073013424,22.323802083042228,346.4760416608445,28.23959524455273,464.79190489105457
06073020040,20.926945012035034,318.53890024070074,25.29396069136874,405.87921382737477
06073017062,16.363480203325082,227.26960406650164,17.91251974203722,258.2503948407444
06073016703,25.026304369947642,400.5260873989529,37.730000540825976,654.6000108165196
06073017066,18.783271209466477,275.6654241893296,22.223990303103754,344.479806062075
06073016705,24.196421695856394,383.9284339171279,34.95675850534039,599.1351701068077
06073020111,22.65930064740526,353.1860129481051,29.398725265757072,487.97450531514136
06073020044,17.920069679443593,258.4013935888719,20.55500414754076,311.10008295081525
06073019305,18.227911593320123,264.5582318664024,22.993881454893806,359.8776290978761
06073019304,17.16820595385475,243.36411907709493,19.868269785034357,297.36539570068715
06073016706,24.920154056035486,398.40308112070977,36.67257491817116,633.4514983634231
06073016813,22.569218246615154,351.384364932303,31.48475244950865,529.6950489901731
06073016704,25.630178416419337,412.6035683283867,38.21931635278539,664.386327055708
06073019811,13.725895082312531,174.5179016462506,13.585463874176344,171.70927748352693
06077005119,10.674020187499561,113.48040374999117,18.045992049730675,260.9198409946135
06077001300,10.539901881903072,110.79803763806144,13.656663778413334,173.13327556826658
06077005106,11.04980394397817,120.99607887956337,19.26920776351194,285.38415527023875
06077002800,10.623389420918073,112.46778841836147,15.929825729255139,218.59651458510274
06077003109,10.26974725028889,105.3949450057778,12.115833680404878,142.31667360809755
06037137203,21.666666666666668,333.3333333333333,28.333333333333332,466.66666666666663
06037131024,21.746031746031747,334.9206349206349,29.08730158730159,481.7460317460317
06037119802,20.238095238095237,304.76190476190465,24.365079365079364,387.30158730158723
06037650802,12.880688985103767,157.6137797020753,12.869785046262336,157.3957009252467
06037541402,17.46260084973463,249.25201699469255,19.053239698492078,281.0647939698415
06037207711,16.11111111111111,222.22222222222223,17.738095238095237,254.76190476190476
06037433506,17.7562696972918,255.1253939458359,21.412699116141464,328.25398232282924
06037276607,6.984126984126984,39.68253968253967,5.357142857142858,7.142857142857139
06037550802,18.78902723891494,275.78054477829875,20.171028101095484,303.4205620219096
06037113423,19.811511525691824,296.23023051383655,25.497828972046605,409.95657944093216
06037119801,20.22235338271445,304.4470676542889,24.328348369190856,386.5669673838171
06037134906,21.825396825396826,336.50793650793645,29.20634920634921,484.1269841269841
06037501301,19.22820949442267,284.56418988845337,19.45380171080867,289.07603421617335
06037232601,15.873015873015872,217.46031746031747,16.428571428571427,228.57142857142856
06037501302,19.166666666666664,283.3333333333333,19.047619047619047,280.9523809523809
06077003403,10.146488678198043,102.92977356396084,12.480443742595298,149.60887485190597
06077003601,10.693137563121425,113.86275126242847,14.108191973469944,182.16383946939885
06077001101,10.476190476190476,109.52380952380955,13.174603174603176,163.4920634920635
06077001102,9.851000233630314,97.02000467260628,13.46114870244325,169.22297404886496
06077000300,10.238095238095239,104.76190476190479,13.769841269841269,175.39682539682536
06077000600,10.515873015873016,110.31746031746033,13.531746031746032,170.6349206349206
06077000700,10.293405154864452,105.86810309728905,13.726989768593555,174.5397953718711
06077001900,10.518631204508722,110.37262409017445,13.553811540831678,171.07623081663354
06077003209,9.945618691713772,98.9123738342754,11.992153818776519,139.84307637553033
06077003307,10.365488557544229,107.30977115088461,12.182377831435604,143.64755662871207
06037236101,14.358963898978,187.17927797956003,13.98855339943955,179.77106798879095
06037265701,11.856161097019516,137.1232219403903,9.398735381928567,87.97470763857132
06037980031,10.03109051921087,100.62181038421741,9.88080441825224,97.61608836504477
06037980038,11.99738893492889,139.9477786985778,10.243896256546723,104.87792513093441
06037910218,28.915187238470267,478.30374476940534,47.324000741751476,846.4800148350296
06037670201,18.585129624918142,271.70259249836295,22.222726529282284,344.45453058564567
06037543305,17.08994026255946,241.79880525118918,19.624690647755656,292.49381295511307
