institution,fiscal_year,category,metric,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun
ISP,2024-2025,Fiscal,Institution Budget ($),"184,660,329.00","184,756,945.00","184,990,168.00","185,362,482.00","186,482,667.00","193,953,811.00","194,717,455.00","195,870,926.69","196,137,049.91","198,925,868.91","199,031,279.91","199,260,099.91"
ISP,2024-2025,Lockdowns and Modified Programs,Incarcerated Persons-Days on Modified Programs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ISP,2024-2025,Lockdowns and Modified Programs,Lockdowns,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,
ISP,2024-2025,Number of Deaths,Expected,,,,,,,,,,1.00,,
ISP,2024-2025,Number of Deaths,Missing,,,1.00,,,,,,,,,
ISP,2024-2025,Number of Deaths,Quarter,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q4,Q4
ISP,2024-2025,Number of Deaths,Metric,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25
ISP,2024-2025,Overtime Hours,Custody (Overtime),"9,943.87","10,665.36","11,068.06","9,026.35","6,670.25","6,542.64","7,329.79","8,017.89","5,161.45","3,271.10","3,339.20","4,927.50"
ISP,2024-2025,Overtime Hours,Dental + Mental Health (Overtime),0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00
ISP,2024-2025,Overtime Hours,Non-Custody (Overtime),"1,928.17","2,079.75",830.75,770.25,627.75,849.92,"2,256.33",528.75,"1,154.00",675.30,729.80,872.10
ISP,2024-2025,Overtime Hours,Total Overtime Hours,"11,872.04","12,745.11","11,898.81","9,796.60","7,298.00","7,406.56","9,586.12","8,546.64","6,315.45","3,946.40","4,069.00","5,799.50"
ISP,2024-2025,Use of Force (UOF),Total UOF Incidents,6.00,2.00,10.00,5.00,10.00,7.00,6.00,11.00,2.00,11.00,8.00,3.00
ISP,2024-2025,Use of Force (UOF),Quarter,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q4,Q4
ISP,2024-2025,Use of Force (UOF),Metric,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25
KVSP,2024-2025,Fiscal,Actual Expenditures ($),"21,583,954.05","44,584,950.95","65,518,315.71","87,254,253.56","110,489,640.78","133,978,120.53","156,487,357.31","178,223,989.91","201,365,336.62","223,916,173.45","246,094,295.81","267,955,119.45"
KVSP,2024-2025,Fiscal,Institution Budget ($),"268,942,238.00","268,932,834.00","269,345,201.00","269,307,850.00","270,450,718.00","253,431,184.00","254,406,352.00","255,631,032.69","256,571,495.69","266,764,821.69","266,912,547.69","266,992,649.69"
KVSP,2024-2025,Lockdowns and Modified Programs,Incarcerated Persons-Days on Modified Programs,1.44,0.00,2.90,3.08,5.25,1.74,5.66,1.55,20.13,5.67,4.37,19.15
KVSP,2024-2025,Lockdowns and Modified Programs,Lockdowns,0.00,0.00,0.00,0.00,0.00,2.00,2.00,1.00,1.00,,,
KVSP,2024-2025,Number of Deaths,Expected,,,,,,,,1.00,,,,1.00
KVSP,2024-2025,Number of Deaths,Homicide,,,,,,,,,,,,1.00
KVSP,2024-2025,Number of Deaths,Missing,1.00,,1.00,,,1.00,,1.00,,,,
KVSP,2024-2025,Number of Deaths,Suicide,,,,,,1.00,,,,,1.00,
KVSP,2024-2025,Number of Deaths,Quarter,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q4,Q4
KVSP,2024-2025,Number of Deaths,Metric,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25
KVSP,2024-2025,Number of Deaths,Unexpected,,,,,,,,,,,3.00,
KVSP,2024-2025,Overtime Hours,Custody (Overtime),"22,111.63","20,779.54","24,207.07","21,429.22","21,853.28","31,700.39","24,263.15","24,138.88","27,824.00","25,619.20","26,112.90","33,449.30"
KVSP,2024-2025,Overtime Hours,Dental + Mental Health (Overtime),467.25,489.75,564.25,344.50,377.25,475.50,403.25,430.00,580.00,425.50,424.00,555.50
KVSP,2024-2025,Overtime Hours,Non-Custody (Overtime),"2,628.25","2,872.75","3,280.99","3,129.50","3,301.75","3,509.75","8,688.25","2,968.68","3,841.66","2,846.30","2,778.30","2,802.00"
KVSP,2024-2025,Overtime Hours,Total Overtime Hours,"25,207.13","24,142.04","28,052.31","24,903.22","25,532.28","35,685.64","33,354.65","27,537.56","32,245.66","28,890.90","29,315.20","36,806.80"
KVSP,2024-2025,Overtime Hours,Quarter,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q4,Q4
KVSP,2024-2025,Overtime Hours,Metric,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25
KVSP,2024-2025,Use of Force (UOF),Total UOF Incidents,68.00,71.00,55.00,81.00,45.00,60.00,57.00,72.00,55.00,135.00,56.00,38.00
KVSP,2024-2025,Use of Force (UOF),Quarter,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q4,Q4
KVSP,2024-2025,Use of Force (UOF),Metric,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25
LAC,2024-2025,Fiscal,Actual Expenditures ($),"18,687,262.60","41,252,952.66","63,394,266.41","84,945,507.80","107,325,098.52","131,584,101.70","153,523,079.72","175,421,476.88","196,895,789.69","218,914,391.69","239,653,006.96","261,257,686.38"
LAC,2024-2025,Fiscal,Quarter,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q4,Q4
LAC,2024-2025,Fiscal,Metric,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25
LAC,2024-2025,Fiscal,Institution Budget ($),"258,944,025.00","258,961,821.00","259,145,733.00","263,340,567.00","264,473,887.00","245,462,865.00","246,483,078.00","247,694,585.00","247,751,863.00","263,737,035.00","263,992,279.00","264,290,727.00"
LAC,2024-2025,Lockdowns and Modified Programs,Incarcerated Persons-Days on Modified Programs,0.76,0.00,1.93,14.78,0.00,0.00,1.05,0.89,16.39,4.64,1.61,18.32
LAC,2024-2025,Lockdowns and Modified Programs,Lockdowns,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,3.00,,,
LAC,2024-2025,Lockdowns and Modified Programs,Quarter,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q4,Q4
LAC,2024-2025,Lockdowns and Modified Programs,Metric,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25
LAC,2024-2025,Number of Deaths,Expected,,,,1.00,,,1.00,,,,,
LAC,2024-2025,Number of Deaths,Quarter,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q4,Q4
LAC,2024-2025,Number of Deaths,Metric,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25
LAC,2024-2025,Number of Deaths,Homicide,,,,,,,,,,1.00,,
LAC,2024-2025,Number of Deaths,Missing,1.00,,,1.00,,,,,,,,
LAC,2024-2025,Number of Deaths,Suicide,,,,,1.00,,,,,,,
LAC,2024-2025,Number of Deaths,Unexpected,2.00,,,,,,,,,2.00,,
LAC,2024-2025,Overtime Hours,Custody (Overtime),"32,954.35","33,457.60","40,581.23","34,329.78","33,768.62","34,587.22","28,948.27","31,344.24","34,705.16","24,220.70","22,236.20","27,079.20"
LAC,2024-2025,Overtime Hours,Quarter,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q4,Q4
LAC,2024-2025,Overtime Hours,Metric,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25
LAC,2024-2025,Overtime Hours,Dental + Mental Health (Overtime),"1,130.75",953.52,"1,262.00",535.25,805.75,737.75,701.50,591.25,556.25,538.50,597.80,604.80
LAC,2024-2025,Overtime Hours,Non-Custody (Overtime),"2,392.75","5,306.20","2,512.25","1,762.50","1,524.25","1,701.50","4,466.50","2,314.00","1,910.00","1,751.50","1,559.80","1,661.00"
LAC,2024-2025,Overtime Hours,Total Overtime Hours,"36,477.85","39,717.32","44,355.48","36,627.53","36,098.62","37,026.47","34,116.27","34,249.49","37,171.41","26,510.70","24,393.70","29,345.00"
LAC,2024-2025,Use of Force (UOF),Total UOF Incidents,137.00,151.00,103.00,114.00,120.00,146.00,122.00,91.00,75.00,108.00,78.00,67.00
MCSP,2024-2025,Fiscal,Actual Expenditures ($),"21,130,321.55","44,697,133.31","66,220,904.00","87,902,816.72","113,271,655.51","135,814,580.98","157,410,126.52","179,519,179.00","200,776,918.61","222,696,806.34","243,821,343.36","264,202,216.88"
MCSP,2024-2025,Fiscal,Institution Budget ($),"268,242,115.00","268,307,668.00","268,518,547.00","269,845,886.00","271,666,856.00","256,237,155.00","256,344,825.00","257,826,193.51","258,288,404.51","264,347,340.51","264,402,413.51","264,597,190.51"
MCSP,2024-2025,Fiscal,Quarter,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q4,Q4
MCSP,2024-2025,Fiscal,Metric,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25
MCSP,2024-2025,Lockdowns and Modified Programs,Incarcerated Persons-Days on Modified Programs,0.00,0.85,7.83,8.77,4.37,8.98,0.00,6.29,5.12,1.41,2.40,10.72
MCSP,2024-2025,Lockdowns and Modified Programs,Lockdowns,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,,,
MCSP,2024-2025,Lockdowns and Modified Programs,Quarter,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q4,Q4
MCSP,2024-2025,Lockdowns and Modified Programs,Metric,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25
MCSP,2024-2025,Number of Deaths,Expected,,,,,1.00,,,1.00,,,1.00,
MCSP,2024-2025,Number of Deaths,Quarter,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q4,Q4
MCSP,2024-2025,Number of Deaths,Metric,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25
MCSP,2024-2025,Number of Deaths,Missing,1.00,,1.00,,1.00,,,,,,1.00,
MCSP,2024-2025,Number of Deaths,Suicide,,,1.00,1.00,,,,,,,,
MCSP,2024-2025,Number of Deaths,Unexpected,,,,1.00,,,,,,1.00,1.00,
MCSP,2024-2025,Overtime Hours,Custody (Overtime),"22,980.35","24,084.57","30,642.58","28,952.09","22,754.79","26,616.08","23,795.01","24,679.05","32,141.85","22,265.70","23,972.00","29,158.70"
MCSP,2024-2025,Overtime Hours,Dental + Mental Health (Overtime),18.50,2.00,30.00,0.00,16.00,47.00,43.25,16.75,8.00,10.00,61.50,47.80
MCSP,2024-2025,Overtime Hours,Quarter,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q4,Q4
MCSP,2024-2025,Overtime Hours,Metric,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25
MCSP,2024-2025,Overtime Hours,Non-Custody (Overtime),"1,452.75","3,740.50","1,378.75","1,458.50","1,104.25","1,364.25","2,784.13","1,211.92","1,868.13","1,347.50","1,592.80","1,519.50"
MCSP,2024-2025,Overtime Hours,Total Overtime Hours,"24,451.60","27,827.07","32,051.33","30,410.59","23,875.04","28,027.33","26,622.39","25,907.72","34,017.98","23,623.10","25,626.30","30,725.90"
MCSP,2024-2025,Use of Force (UOF),Total UOF Incidents,49.00,71.00,53.00,53.00,57.00,57.00,50.00,47.00,57.00,69.00,80.00,76.00
NKSP,2024-2025,Fiscal,Actual Expenditures ($),"17,659,397.22","36,784,687.21","54,663,133.51","73,185,394.65","92,272,534.54","110,848,313.75","128,275,475.13","145,934,824.59","164,121,991.94","180,464,724.01","197,666,355.30","213,331,422.80"
NKSP,2024-2025,Fiscal,Institution Budget ($),"233,018,210.00","233,043,368.00","233,177,543.00","232,933,006.00","234,042,865.00","216,405,074.00","216,456,221.00","217,525,897.69","216,864,823.69","215,882,193.69","215,952,407.69","215,975,166.69"
NKSP,2024-2025,Lockdowns and Modified Programs,Incarcerated Persons-Days on Modified Programs,1.51,4.55,1.31,0.18,8.85,0.38,0.00,0.39,0.68,0.14,0.21,3.04
NKSP,2024-2025,Lockdowns and Modified Programs,Lockdowns,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,
NKSP,2024-2025,Number of Deaths,Missing,,,,,,,1.00,,,,,
NKSP,2024-2025,Number of Deaths,Unexpected,,,,,,,,,,,,1.00
NKSP,2024-2025,Overtime Hours,Custody (Overtime),"10,060.33","7,972.43","8,186.47","6,921.10","10,630.26","8,878.07","3,192.81","1,733.01","2,978.98","2,538.80","2,538.20","4,292.20"
NKSP,2024-2025,Overtime Hours,Quarter,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q4,Q4
NKSP,2024-2025,Overtime Hours,Metric,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25
NKSP,2024-2025,Overtime Hours,Dental + Mental Health (Overtime),121.50,71.50,95.50,81.00,238.50,90.25,73.50,129.00,116.00,103.00,40.00,85.50
NKSP,2024-2025,Overtime Hours,Non-Custody (Overtime),"2,154.00","2,033.75","1,976.75","1,435.50",957.25,"1,173.50","1,371.00","1,056.50","1,170.50",989.30,969.00,895.00
NKSP,2024-2025,Overtime Hours,Total Overtime Hours,"12,335.83","10,077.68","10,258.72","8,437.60","11,826.01","10,141.82","4,637.31","2,918.51","4,265.48","3,631.00","3,547.20","5,272.70"
NKSP,2024-2025,Use of Force (UOF),Total UOF Incidents,29.00,40.00,21.00,19.00,33.00,39.00,27.00,29.00,20.00,52.00,27.00,20.00
PBSP,2024-2025,Fiscal,Actual Expenditures ($),"15,667,348.49","31,253,571.66","46,746,308.52","62,342,622.21","79,056,762.11","96,102,856.87","111,703,393.69","127,283,691.83","143,204,518.69","158,991,134.20","173,879,668.27","189,709,563.17"
PBSP,2024-2025,Fiscal,Institution Budget ($),"200,020,396.00","199,997,296.00","200,309,414.00","200,410,382.00","201,202,727.00","188,791,440.00","188,843,060.00","189,656,468.69","189,003,025.69","191,122,397.69","191,307,912.69","191,479,302.69"
PBSP,2024-2025,Lockdowns and Modified Programs,Incarcerated Persons-Days on Modified Programs,0.00,0.00,0.00,0.00,0.00,2.23,3.00,3.13,7.34,5.72,0.00,4.40
PBSP,2024-2025,Lockdowns and Modified Programs,Lockdowns,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,1.00,,,
PBSP,2024-2025,Overtime Hours,Custody (Overtime),"14,918.17","12,943.76","11,816.02","10,443.83","8,605.59","8,987.45","6,110.02","8,348.97","11,147.05","9,103.50","6,006.40","8,261.10"
PBSP,2024-2025,Overtime Hours,Dental + Mental Health (Overtime),12.25,7.75,28.25,11.50,28.00,21.00,21.75,13.00,13.00,0.00,5.00,15.00
PBSP,2024-2025,Overtime Hours,Non-Custody (Overtime),906.25,"1,059.25","1,492.08",868.50,821.75,905.00,493.50,959.25,"1,116.25",953.50,"1,078.00",629.50
PBSP,2024-2025,Overtime Hours,Quarter,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q4,Q4
PBSP,2024-2025,Overtime Hours,Metric,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25
PBSP,2024-2025,Overtime Hours,Total Overtime Hours,"15,836.67","14,010.76","13,336.35","11,323.83","9,455.34","9,913.45","6,625.27","9,321.22","12,276.30","10,057.00","7,089.40","8,905.60"
PBSP,2024-2025,Use of Force (UOF),Total UOF Incidents,17.00,25.00,11.00,13.00,22.00,40.00,29.00,35.00,21.00,32.00,31.00,17.00
PVSP,2024-2025,Fiscal,Actual Expenditures ($),"17,574,410.49","35,852,786.01","53,738,443.15","71,941,280.19","92,555,095.63","111,798,791.06","130,243,433.42","149,829,242.22","169,106,536.65","188,577,083.50","206,601,856.88","225,083,371.44"
PVSP,2024-2025,Fiscal,Institution Budget ($),"230,003,999.00","230,024,692.00","230,287,856.00","230,509,293.00","231,583,808.00","218,970,159.00","219,034,785.00","220,147,402.69","220,852,497.69","225,717,175.69","225,794,265.69","225,957,797.69"
PVSP,2024-2025,Lockdowns and Modified Programs,Incarcerated Persons-Days on Modified Programs,8.68,7.75,6.84,6.73,8.20,10.08,6.84,5.77,6.34,5.96,6.18,12.43
PVSP,2024-2025,Lockdowns and Modified Programs,Lockdowns,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,3.00
PVSP,2024-2025,Number of Deaths,Expected,,,,,,,,,2.00,,,1.00
PVSP,2024-2025,Number of Deaths,Missing,,,,,1.00,,,,,,,
PVSP,2024-2025,Number of Deaths,Quarter,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q4,Q4
PVSP,2024-2025,Number of Deaths,Metric,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25
PVSP,2024-2025,Number of Deaths,Suicide,,,,,,,,,,1.00,,
PVSP,2024-2025,Number of Deaths,Unexpected,,,,,,,,,,,1.00,
PVSP,2024-2025,Overtime Hours,Custody (Overtime),"9,714.38","13,441.28","16,309.11","20,294.58","14,814.23","18,798.86","18,799.16","19,354.45","29,243.15","21,601.70","22,880.30","21,533.00"
PVSP,2024-2025,Overtime Hours,Dental + Mental Health (Overtime),0.00,0.00,0.00,0.00,0.00,12.00,10.00,6.00,14.00,50.00,75.50,27.00
PVSP,2024-2025,Overtime Hours,Non-Custody (Overtime),"1,041.00","1,116.50","1,211.83","1,245.50",771.75,"1,157.25","1,300.25","1,061.74","1,441.00","1,124.80",927.50,790.80
PVSP,2024-2025,Overtime Hours,Quarter,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q4,Q4
PVSP,2024-2025,Overtime Hours,Metric,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25
PVSP,2024-2025,Overtime Hours,Total Overtime Hours,"10,755.38","14,557.78","17,520.94","21,540.08","15,585.98","19,968.11","20,109.41","20,422.19","30,698.15","22,776.40","23,883.30","22,350.80"
PVSP,2024-2025,Use of Force (UOF),Total UOF Incidents,21.00,29.00,23.00,22.00,7.00,13.00,26.00,14.00,14.00,34.00,18.00,18.00
RJD,2024-2025,Fiscal,Actual Expenditures ($),"30,642,488.81","55,583,880.28","81,492,860.76","107,893,357.45","135,933,875.51","162,365,678.64","188,718,036.58","216,281,747.98","246,455,085.19","272,865,364.04","298,639,572.00","323,837,661.13"
RJD,2024-2025,Fiscal,Institution Budget ($),"322,781,152.00","322,811,301.00","323,021,577.00","324,890,054.00","326,119,415.00","316,203,678.00","316,296,157.00","317,467,126.00","315,282,934.00","325,625,667.00","325,710,738.00","326,182,365.00"
RJD,2024-2025,Lockdowns and Modified Programs,Incarcerated Persons-Days on Modified Programs,0.00,0.00,0.00,0.00,0.00,3.00,8.72,0.00,1.32,0.00,0.00,8.14
RJD,2024-2025,Lockdowns and Modified Programs,Lockdowns,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,,,
RJD,2024-2025,Number of Deaths,Expected,1.00,,,2.00,,1.00,2.00,,,1.00,,
RJD,2024-2025,Number of Deaths,Missing,,,,1.00,,,1.00,,1.00,,1.00,1.00
RJD,2024-2025,Number of Deaths,Suicide,,,,,,,1.00,,,,,
RJD,2024-2025,Number of Deaths,Quarter,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q4,Q4
RJD,2024-2025,Number of Deaths,Metric,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25
RJD,2024-2025,Number of Deaths,Unexpected,,,,,,1.00,,,,,,
RJD,2024-2025,Overtime Hours,Custody (Overtime),"24,488.41","27,386.85","29,751.88","24,276.39","14,686.85","25,090.51","18,299.65","20,092.55","30,714.24","18,154.50","16,102.80","28,959.60"
RJD,2024-2025,Overtime Hours,Dental + Mental Health (Overtime),"1,274.00",893.00,318.75,88.25,171.00,127.25,106.00,153.00,128.50,104.30,116.80,131.50
RJD,2024-2025,Overtime Hours,Non-Custody (Overtime),"3,701.48","3,512.75","3,839.75","3,258.25","2,882.00","3,332.00","4,227.25","3,971.25","4,883.75","3,537.50","4,172.00","4,342.50"
RJD,2024-2025,Overtime Hours,Total Overtime Hours,"29,463.89","31,792.60","33,910.38","27,622.89","17,739.85","28,549.76","22,632.90","24,216.80","35,726.49","21,796.20","20,391.50","33,433.60"
RJD,2024-2025,Overtime Hours,Quarter,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q4,Q4
RJD,2024-2025,Overtime Hours,Metric,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25
RJD,2024-2025,Use of Force (UOF),Total UOF Incidents,68.00,50.00,36.00,31.00,34.00,43.00,45.00,40.00,32.00,48.00,39.00,44.00
RJD,2024-2025,Use of Force (UOF),Quarter,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q4,Q4
RJD,2024-2025,Use of Force (UOF),Metric,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25
SAC,2024-2025,Fiscal,Actual Expenditures ($),"24,760,174.43","45,189,614.16","66,882,877.48","88,369,771.35","112,272,957.96","133,331,171.52","154,498,420.37","174,639,127.85","196,165,466.37","217,131,685.11","237,614,201.17","257,676,327.68"
SAC,2024-2025,Fiscal,Quarter,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q4,Q4
SAC,2024-2025,Fiscal,Metric,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25
SAC,2024-2025,Fiscal,Institution Budget ($),"266,001,575.00","265,972,475.00","266,617,181.00","266,532,485.00","268,613,856.00","261,393,866.00","261,676,195.00","263,491,942.38","263,788,001.38","266,141,197.38","266,397,772.38","266,519,256.38"
SAC,2024-2025,Lockdowns and Modified Programs,Incarcerated Persons-Days on Modified Programs,1.28,0.69,2.01,0.08,1.11,0.39,4.12,0.00,14.64,0.62,0.00,14.92
SAC,2024-2025,Lockdowns and Modified Programs,Lockdowns,2.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,4.00,,,
SAC,2024-2025,Number of Deaths,Homicide,1.00,,,,,,,,,,,
SAC,2024-2025,Number of Deaths,Unexpected,,,,,,,,,,,,3.00
SAC,2024-2025,Overtime Hours,Custody (Overtime),"18,875.34","22,883.11","30,184.46","24,165.15","39,049.31","20,778.26","18,658.95","19,942.33","25,834.28","17,617.10","21,629.60","27,201.60"
SAC,2024-2025,Overtime Hours,Quarter,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q4,Q4
SAC,2024-2025,Overtime Hours,Metric,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25
SAC,2024-2025,Overtime Hours,Dental + Mental Health (Overtime),286.00,244.00,287.00,226.50,115.00,142.00,140.00,135.50,207.00,137.00,152.00,273.00
SAC,2024-2025,Overtime Hours,Non-Custody (Overtime),"2,045.67","2,137.50","2,299.50","1,259.40","1,158.00","1,498.40","1,192.50","1,284.42","1,250.75",996.50,"1,006.30",917.40
SAC,2024-2025,Overtime Hours,Total Overtime Hours,"21,207.01","25,264.61","32,770.96","25,651.05","40,322.31","22,418.66","19,991.45","21,362.25","27,292.03","18,750.50","22,787.90","28,392.00"
SAC,2024-2025,Use of Force (UOF),Total UOF Incidents,73.00,89.00,81.00,77.00,65.00,80.00,72.00,65.00,47.00,92.00,106.00,82.00
SATF,2024-2025,Fiscal,Actual Expenditures ($),"25,547,977.71","51,656,677.33","75,757,542.96","100,287,335.53","127,524,336.28","153,086,307.51","177,495,877.45","204,168,922.23","228,868,490.19","253,779,250.19","278,758,948.20","302,391,953.38"
SATF,2024-2025,Fiscal,Quarter,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q4,Q4
SATF,2024-2025,Fiscal,Metric,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25
SATF,2024-2025,Fiscal,Institution Budget ($),"299,798,535.00","299,859,910.00","300,553,004.00","300,397,973.00","302,428,138.00","285,603,259.00","286,691,844.00","288,773,458.69","289,545,955.69","301,620,727.69","302,008,495.69","302,148,820.69"
SATF,2024-2025,Lockdowns and Modified Programs,Incarcerated Persons-Days on Modified Programs,0.00,1.50,1.86,3.92,0.98,2.42,0.32,3.27,4.86,0.08,2.83,4.39
SATF,2024-2025,Lockdowns and Modified Programs,Lockdowns,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,,,
SATF,2024-2025,Number of Deaths,Expected,1.00,6.00,,,,,,,,,,1.00
SATF,2024-2025,Number of Deaths,Homicide,,3.00,,,,,,,,,,
SATF,2024-2025,Number of Deaths,Missing,,,,1.00,,1.00,,,,,,
SATF,2024-2025,Number of Deaths,Suicide,,,,,,,1.00,,,,,
SATF,2024-2025,Number of Deaths,Quarter,Q1,Q1,Q1,Q2,Q2,Q2,Q3,Q3,Q3,Q4,Q4,Q4
SATF,2024-2025,Number of Deaths,Metric,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Jan-25,Feb-25,Mar-25,Apr-25,May-25,Jun-25
SATF,2024-2025,Number of Deaths,Unexpected,1.00,,,3.00,,,,,,,,
SATF,2024-2025,Overtime Hours,Custody (Overtime),"31,260.76","28,714.58","32,452.07","28,062.64","26,446.12","34,304.44","26,583.23","29,222.11","39,534.68","27,723.90","29,204.10","35,123.70"
SATF,2024-2025,Overtime Hours,Dental + Mental Health (Overtime),946.00,859.00,988.00,809.00,"1,077.25","1,017.50","1,079.50",980.25,"1,289.00","1,081.50","1,244.30","1,179.00"
SATF,2024-2025,Overtime Hours,Non-Custody (Overtime),"2,060.50","4,246.75","1,755.00","1,929.50","2,174.25","1,290.25","3,505.00","1,677.00","1,353.25","1,039.30","1,166.30","1,763.50"
SATF,2024-2025,Overtime Hours,Total Overtime Hours,"34,267.26","33,820.33","35,195.07","30,801.14","29,697.62","36,612.19","31,167.73","31,879.36","42,176.93","29,844.60","31,614.60","38,066.20"
