GEOID,days_over_90_historic,days_over_90_midcentury,delta_90,hotnights_pre_pct,hotnights_fut_pct,PollutionP,AQI_norm,heat_hazard_idx_norm,heat_hazard_fut_idx_norm
06099000907,96.55567750082912,123.7840443666594,27.22836686583028,6.511361603149074,15.117313771098056,52.33911707,51.71098330382024,62.65013298569666,67.2874054041105
06099000911,91.39190673828124,120.6494598388672,29.257553100585966,6.77536231884058,16.166666666666615,18.50428289,51.32204283407508,61.75978966706695,68.20330154165917
06099000302,92.07714080810548,120.99354553222656,28.91640472412108,6.927536231884076,16.413043478260867,76.98220953,65.73331689337593,69.64699442071232,74.42474306648768
06099002602,80.13655291872509,113.36784219966016,33.23128928093507,6.295546432792166,16.708589911052986,91.04985724,69.42099681750925,67.43877630139686,74.96019672355554
06099003100,90.85073770923783,121.247499854207,30.396762144969173,5.500364732511639,13.265476995033062,95.17900286,54.363464862295096,60.620881454170274,64.97100358549248
06099001900,95.15959827899005,122.55930083546733,27.39970255647728,6.610221205186876,16.04424103737604,93.96002636,69.86970269840972,71.86523222869927,75.78999919306264
06099003400,69.45683096250845,99.82370920496362,30.366878242455172,6.357166348746951,13.26218509504713,86.72303975,21.47075577047454,40.35306850778831,47.84512283419245
06099003905,90.01486552729405,119.19503504309688,29.18016951580283,6.80140760290778,16.198314580728805,40.90709422,57.835301739477465,64.83844857381975,70.59304234051709
06027000200,22.12408941174683,35.65340248472343,13.5293130729766,5.809488836662749,14.948932628280517,18.60311882,13.729864593976732,24.046795145425154,35.56718389380005
06053014102,1.0573179519851228,1.922586636426587,0.8652686844414641,0.0,0.0,58.10454645,12.994257258208977,6.938581615830194,5.555949393278681
06053001400,5.185170388257082,7.595907603890506,2.410737215633424,0.0,0.0,44.67384142,12.381723475744751,7.601413284779822,6.356537090411182
06053013900,1.9938095808029177,3.5387096405029297,1.544900059700012,0.0,0.0,12.83768944,7.4055086029376,4.283996083702522,3.61596811445566
06053010606,5.571530319135476,10.58274530329751,5.011214984162034,0.15419586567201665,0.5412679275613497,66.88996266,6.65775596849449,5.0584232269547815,5.465926149022284
06069000400,22.693219555944207,39.284739203457406,16.5915196475132,6.68892545758992,19.04835729545591,75.90599605,32.68047882506806,35.712255821992,50.268985179438495
06087100600,7.1219048500061035,12.146774291992188,5.024869441986084,6.934782608695669,13.297101449275361,46.05754448,19.386124562849925,25.676855299036472,30.902187945129427
06091010000,6.867719879066344,22.886046231824885,16.018326352758542,8.85162997537584,18.086245972533504,15.04502526,22.65832762939065,31.17370900945523,41.72037675703974
06081602700,0.8740919877722354,1.9476486094241343,1.0735566216518988,0.0,0.0,6.830661103,10.758964101673078,5.744677019167375,4.665487992272613
06081612800,24.165927506215084,45.741506924823376,21.575579418608292,4.854522106035583,9.357549073564515,15.96749396,12.613369417607242,22.026491184768908,28.190641299452228
06081608100,9.290568179998177,16.189933080828144,6.899364900829967,4.644927536231895,10.81884057971012,17.25236108,13.858111518628851,18.718944720589985,25.53832858892101
06081610400,17.043550731844274,29.2970424232506,12.253491691406325,4.069965017491265,8.278410794602706,63.90292115,18.352114799587156,21.707365529145626,25.760796034326383
06081606000,7.220476150512695,13.758064270019531,6.537588119506836,4.688405797101441,11.304347826086957,70.84339996,23.977876663707608,23.52484954970552,29.905466516295633
06081607600,9.148383131775931,17.08104997844413,7.9326668466682,5.403985507246379,13.316699604743098,64.07862948,29.042110547100357,28.033989667518284,35.709178318691734
06081607702,6.383734904398398,11.641528812918365,5.257793908519966,4.201465201465195,9.97762382544992,44.92642214,24.41798260097326,22.569260650122207,27.606021044764905
06081601200,0.8165740452661725,1.7690967635331163,0.9525227182669438,0.0,0.0,44.35537009,19.138693567869872,10.044033564931642,7.988078958041925
06081602100,2.1453497284584224,4.121554549972561,1.976204821514139,0.0,0.0,81.36393587,37.07854881534333,19.59240044996802,15.605430890059408
06047000504,100.08928623175528,126.92374297490824,26.834456743152955,8.914696876913679,20.517125944070123,68.60311882,64.36602940314818,74.85671547573908,81.42173097778115
06047000602,103.81761932373048,129.18763732910156,25.37001800537108,8.82608695652171,20.152173913043413,58.67559851,63.873708625100825,75.30772106546925,81.06826080162503
06047001301,107.65863486146402,132.27320955396343,24.614574692499403,8.65740740740739,20.07378129117266,90.63254997,77.0415379527482,82.65442913023246,86.78666538222033
06075032700,0.6380952596664429,1.5322580337524414,0.8941627740859985,0.0,0.0,17.88930376,11.688387554650634,6.167124837536281,4.961081882100859
06075047702,0.6380952596664429,1.5322580337524414,0.8941627740859985,0.0,0.0,21.44739732,18.198547051473575,9.517856320513122,7.567954040848093
06075022903,1.3918966094022407,2.7686585855677106,1.37676197616547,0.0,0.0,82.54996705,38.87990918180396,20.341016066356648,16.077348427131373
06075012100,1.6619048118591309,3.133870840072632,1.471966028213501,0.0,0.0,69.15220734,47.97005524654024,25.0836264530037,19.784654323911706
06075020300,2.034761905670166,4.013978481292725,1.9792165756225586,0.0,0.0,19.08631671,21.6344875265151,11.617251166441276,9.401312663307456
06075021200,1.5136920388302668,3.1273611065568803,1.6136690677266134,0.0,0.0,2.163408741,13.534845958737804,7.3249569146763225,5.994515852553749
06075026002,2.2680952548980713,4.335484027862549,2.0673887729644775,0.0,0.0,8.049637602,9.885959973134826,5.625658499759091,4.756102457334397
06075030201,0.6380952596664429,1.5322580337524414,0.8941627740859985,0.0,0.0,25.73028772,25.410684614025485,13.229890780221195,10.45592024598438
06101050900,95.86925896287944,125.63469511941176,29.765436156532317,5.882355915065722,12.563397371081884,72.61146497,32.35820956355204,51.25587662177878,55.86456939554254
06101050201,101.61479230323282,128.21628577772017,26.601493474487356,5.698138157198775,13.954882048027098,69.8660224,55.81828974891686,64.31981387732121,67.92192974664759
06049000400,24.286522699611663,50.53963658163231,26.253113882020646,11.157571308154584,24.941308426462136,10.66329892,18.80326922614595,37.97599052680171,56.05015670989799
06079011002,9.448237173745389,19.59940356311928,10.151166389373893,2.673979830361312,5.237894877446048,48.08917197,17.69758021380314,16.75023960240769,18.931523981570795
06007000202,114.82290929196614,139.81075338664107,24.987844094674927,7.521739130434754,16.985507246376873,28.88205579,47.503209308161246,66.85428184498014,71.49361569779664
06007000300,114.00498566514229,139.26784485964663,25.262859194504344,7.433723777380689,16.877837337039306,42.81792225,50.34077521362272,67.94311745901669,72.36053397844306
06007000201,114.06309241765732,139.28667990272427,25.223587485066957,7.4213343778560885,16.898006702354536,24.89567318,42.47613438124533,63.88398055947822,69.24646173721929
06023001200,5.644198497758801,16.387107199657315,10.742908701898514,0.6315517400535404,1.3902058524877687,8.269273007,4.51607242503415,4.937809280628821,7.012810480060313
06065046101,181.9806564674941,204.20296997063852,22.22231350314442,6.498188405797123,21.76884057971015,65.74785855,58.286578855489694,86.24945325372639,95.20119029504144
06065042711,108.85006621792864,145.31092698303803,36.46086076510939,4.6858695652174,10.339900362318929,23.74258731,53.32478293195321,62.705585519590954,64.39236719444442
06065043222,64.62690624389137,104.11233063111924,39.485424387227866,5.646895220796984,12.51803080183146,55.6116846,49.036028415403834,51.96118682761178,58.503973878210914
