facility,year,month,gridmet_days_over_90f,gridmet_days_over_95f,gridmet_days_over_avg_plus10_base1991_2020,dental_mh_overtime,modified_programs_days,deaths_unexpected,uof_incidents,violent_incidents,inmate_on_inmate,staff_involved,ed_hospital_rate,ed_hospital_cost,total_labor_cost,specialty_care_referrals,prescriptions_per_patient,actual_expenditure_monthly,institution_budget,vacancy_all,vacancy_medical,vacancy_dental,vacancy_mh,crowding_pct,ac_type,security_level,post_ac
HDSP,2023,1,0,0,0,63.05,1.38,,10.0,11.0,9.0,2.0,14.7,71.0,2031.0,130.0,3.8,16272496.680000007,180453095.0,34.0,37.0,11.0,34.0,89.6,mixed_evaporative,MAXIMUM,0
HDSP,2023,2,0,0,0,59.2,2.78,,9.0,9.0,9.0,0.0,3.4,61.0,1892.0,130.0,3.8,17158366.459999993,181248405.0,36.0,40.0,11.0,34.0,85.2,mixed_evaporative,MAXIMUM,0
HDSP,2023,3,0,0,0,83.9,0.0,,26.0,24.0,22.0,2.0,10.3,60.0,1459.0,130.0,3.8,17243025.790000007,181029022.0,42.0,46.0,17.0,34.0,99.7,mixed_evaporative,MAXIMUM,0
HDSP,2023,4,0,0,0,62.4,0.0,,19.0,18.0,17.0,1.0,8.7,59.0,1726.0,130.0,3.8,17394068.22,199235304.0,43.0,46.0,23.0,38.0,108.8,mixed_evaporative,MAXIMUM,0
HDSP,2023,5,1,0,0,70.75,6.36,,12.0,12.0,12.0,0.0,5.7,53.0,1395.0,130.0,3.8,16442894.969999999,199738304.0,30.0,32.0,13.0,34.0,108.3,mixed_evaporative,MAXIMUM,0
HDSP,2023,6,1,0,0,64.35,18.23,1.0,16.0,16.0,13.0,3.0,9.8,47.0,1389.0,130.0,3.8,17508066.199999988,199773626.0,34.0,36.0,17.0,31.0,105.3,mixed_evaporative,MAXIMUM,0
HDSP,2023,7,26,10,8,56.5,11.76,,20.0,17.0,17.0,0.0,13.6,69.0,1360.0,130.0,3.8,17954654.43,197780391.0,30.0,28.0,23.0,51.0,103.3,mixed_evaporative,MAXIMUM,0
HDSP,2023,8,15,3,1,57.35,3.98,,26.0,29.0,27.0,2.0,14.8,69.0,1339.0,130.0,3.8,19046030.119999997,197811576.0,25.0,23.0,10.0,51.0,108.5,mixed_evaporative,MAXIMUM,0
HDSP,2023,9,0,0,0,95.7,1.59,,13.0,15.0,11.0,4.0,17.2,80.0,1323.0,130.0,3.8,18992417.46,198154799.0,24.0,21.0,10.0,52.0,105.9,mixed_evaporative,MAXIMUM,0
HDSP,2023,10,0,0,0,1186.0,1.59,,21.0,29.0,26.0,3.0,17.6,79.0,1310.0,130.0,3.8,18491063.869999997,198248975.0,23.0,20.0,7.0,47.0,102.1,mixed_evaporative,MAXIMUM,0
HDSP,2023,11,0,0,0,1044.5,3.51,,12.0,17.0,13.0,4.0,19.6,99.0,1232.0,130.0,3.8,20119492.22,199519395.0,22.0,20.0,7.0,42.0,98.2,mixed_evaporative,MAXIMUM,0
HDSP,2023,12,0,0,0,1120.0,2.85,,11.0,9.0,9.0,0.0,21.0,133.0,1214.0,130.0,3.8,23097836.74000001,199571162.0,22.0,20.0,7.0,40.0,95.9,mixed_evaporative,MAXIMUM,0
HDSP,2024,1,0,0,0,1152.5,0.2,,20.0,17.0,16.0,1.0,15.2,112.0,1223.0,130.0,3.8,20283737.71000001,201272300.0,22.0,19.0,7.0,44.0,96.1,mixed_evaporative,MAXIMUM,0
HDSP,2024,2,0,0,0,1116.0,1.77,,10.0,11.0,10.0,1.0,18.6,128.0,1258.0,130.0,3.8,19064158.70999998,202402179.0,25.0,23.0,7.0,44.0,102.1,mixed_evaporative,MAXIMUM,0
HDSP,2024,3,0,0,0,1161.25,1.02,,16.0,27.0,21.0,6.0,21.1,126.0,1277.0,130.0,3.8,20639956.820000023,202935408.0,25.0,23.0,3.0,44.0,112.2,mixed_evaporative,MAXIMUM,0
HDSP,2024,4,0,0,0,1129.25,1.12,,25.0,26.0,17.0,9.0,20.2,132.0,1311.0,130.0,3.8,19943866.589999974,235696490.0,24.0,22.0,7.0,40.0,112.8,mixed_evaporative,MAXIMUM,0
HDSP,2024,5,0,0,0,204.5,0.0,1.0,32.0,37.0,29.0,8.0,19.7,126.0,1336.0,160.0,3.9,18684209.27000001,235901560.0,24.0,23.0,7.0,41.0,109.7,mixed_evaporative,MAXIMUM,0
HDSP,2024,6,12,2,0,210.0,0.0,,37.0,46.0,30.0,16.0,14.9,127.0,1344.0,125.0,4.0,20066508.47,235932972.0,33.0,26.0,7.0,65.0,109.0,mixed_evaporative,MAXIMUM,0
HDSP,2024,7,25,18,15,1121.0,0.0,,32.0,37.0,30.0,7.0,20.0,123.0,1338.0,167.0,4.0,18170499.07,230765297.0,32.0,26.0,10.0,59.0,109.4,mixed_evaporative,MAXIMUM,0
HDSP,2024,8,13,4,1,237.25,0.0,,35.0,44.0,29.0,15.0,27.3,121.0,1345.0,126.0,4.1,19372740.25,230780236.0,32.0,26.0,13.0,59.0,116.3,mixed_evaporative,MAXIMUM,0
HDSP,2024,9,3,0,0,274.75,0.24,,33.0,35.0,26.0,9.0,23.5,118.0,1490.0,145.0,4.1,18277587.240000002,231533201.0,33.0,28.0,10.0,62.0,121.5,mixed_evaporative,MAXIMUM,0
HDSP,2024,10,1,0,0,255.75,0.0,,36.0,51.0,35.0,16.0,27.5,121.0,1502.0,130.0,4.4,18871052.64,231890938.0,34.0,28.0,10.0,64.0,123.5,mixed_evaporative,MAXIMUM,0
HDSP,2024,11,0,0,0,293.75,6.51,,35.0,43.0,29.0,14.0,27.4,116.0,1647.0,92.0,4.3,19707901.989999995,232895612.0,33.0,28.0,10.0,63.0,122.6,mixed_evaporative,MAXIMUM,0
HDSP,2024,12,0,0,0,183.5,3.83,,39.0,49.0,42.0,7.0,22.2,168.0,1601.0,120.0,4.4,19913307.560000002,218463006.0,32.0,27.0,7.0,63.0,121.4,mixed_evaporative,MAXIMUM,0
HDSP,2025,1,0,0,0,270.75,0.0,,33.0,45.0,34.0,11.0,16.6,146.0,1588.0,153.0,4.5,19032576.180000007,218675109.0,34.0,28.0,10.0,63.0,134.6,mixed_evaporative,MAXIMUM,0
HDSP,2025,2,0,0,0,250.75,0.9,,40.0,42.0,26.0,16.0,12.0,137.0,1550.0,102.0,4.6,19710958.159999996,219760075.69,34.0,29.0,10.0,62.0,134.2,mixed_evaporative,MAXIMUM,0
HDSP,2025,3,0,0,0,263.0,10.13,,23.0,27.0,19.0,8.0,12.8,142.0,1531.0,119.0,4.6,18218155.28999999,219874457.69,33.0,28.0,16.0,61.0,139.5,mixed_evaporative,MAXIMUM,0
HDSP,2025,4,0,0,0,265.5,0.02,,38.0,49.0,29.0,20.0,13.6,134.0,1758.0,135.0,4.7,18634705.890000015,229458853.69,33.0,27.0,16.0,60.0,135.7,mixed_evaporative,MAXIMUM,0
HDSP,2025,5,3,2,1,258.3,0.0,,23.0,28.0,25.0,3.0,16.6,130.0,1524.0,118.0,4.8,17919910.189999998,229491790.69,33.0,28.0,16.0,58.0,130.5,mixed_evaporative,MAXIMUM,0
HDSP,2025,6,12,3,2,297.3,11.21,1.0,31.0,26.0,13.0,13.0,17.1,123.0,1747.0,119.0,4.9,18420746.919999987,229672414.69,31.0,26.0,13.0,57.0,126.6,mixed_evaporative,MAXIMUM,0
HDSP,2025,7,21,9,7,,,,,45.0,34.0,11.0,15.4,123.0,1967.0,148.0,4.8,,,34.0,27.0,13.0,61.0,121.6,mixed_evaporative,MAXIMUM,0
HDSP,2025,8,19,8,6,,,,,27.0,18.0,9.0,18.3,118.0,2211.0,115.0,4.9,,,35.0,28.0,13.0,61.0,114.5,mixed_evaporative,MAXIMUM,0
HDSP,2025,9,4,0,0,,,,,38.0,30.0,8.0,15.3,121.0,2446.0,124.0,5.0,,,34.0,29.0,10.0,59.0,124.6,mixed_evaporative,MAXIMUM,0
HDSP,2025,10,0,0,0,,,,,54.0,32.0,22.0,15.4,120.0,2687.0,113.0,5.2,,,33.0,28.0,10.0,58.0,131.6,mixed_evaporative,MAXIMUM,0
HDSP,2025,11,0,0,0,,,,,33.0,22.0,11.0,19.6,538.0,1853.0,94.0,5.1,,,33.0,28.0,10.0,58.0,135.2,mixed_evaporative,MAXIMUM,0
HDSP,2025,12,0,0,0,,,,,59.0,39.0,20.0,14.5,315.0,1974.0,109.0,4.9,,,32.0,27.0,6.0,58.0,139.2,mixed_evaporative,MAXIMUM,0
ISP,2016,1,0,0,0,,,,,,,,,,,,,,,,,,,156.5,mechanical,MEDIUM,0
ISP,2016,2,1,0,0,,,,,,,,,,,,,,,,,,,154.9,mechanical,MEDIUM,0
ISP,2016,3,7,0,0,,,,,,,,,,,,,,,,,,,159.2,mechanical,MEDIUM,0
ISP,2016,4,10,5,0,,,,,,,,,,,,,,,,,,,154.4,mechanical,MEDIUM,0
ISP,2016,5,19,9,0,,,,,,,,,,,,,,,,,,,147.5,mechanical,MEDIUM,0
ISP,2016,6,30,30,2,,,,,,,,,,,,,,,,,,,146.6,mechanical,MEDIUM,0
ISP,2016,7,31,31,0,,,,,,,,,,,,,,,,,,,142.3,mechanical,MEDIUM,0
ISP,2016,8,31,31,0,,,,,,,,,,,,,,,,,,,143.7,mechanical,MEDIUM,0
ISP,2016,9,27,20,0,,,,,,,,,,,,,,,,,,,145.2,mechanical,MEDIUM,0
ISP,2016,10,18,6,0,,,,,,,,,,,,,,,,,,,142.6,mechanical,MEDIUM,0
ISP,2016,11,1,0,0,,,,,,,,,,,,,,,,,,,137.4,mechanical,MEDIUM,0
ISP,2016,12,0,0,0,,,,,,,,,,,,,,,,,,,137.3,mechanical,MEDIUM,0
ISP,2017,1,0,0,0,,,,,,,,8.5,48.0,529.0,34.0,1.2,,,12.0,13.0,6.0,27.0,137.4,mechanical,MEDIUM,0
ISP,2017,2,0,0,0,,,,,,,,8.2,66.0,540.0,35.0,1.2,,,13.0,12.0,15.0,27.0,138.7,mechanical,MEDIUM,0
ISP,2017,3,11,2,0,,,,,,,,7.2,58.0,549.0,38.0,1.1,,,14.0,13.0,10.0,27.0,137.7,mechanical,MEDIUM,0
ISP,2017,4,15,2,0,,,,,,,,8.5,57.0,561.0,24.0,1.1,,,14.0,14.0,6.0,27.0,136.9,mechanical,MEDIUM,0
ISP,2017,5,21,17,0,,,,,,,,9.5,62.0,569.0,35.0,1.1,,,11.0,11.0,0.0,18.0,137.7,mechanical,MEDIUM,0
ISP,2017,6,30,28,5,,,,,,,,4.9,59.0,568.0,34.0,1.1,,,10.0,11.0,0.0,18.0,138.3,mechanical,MEDIUM,0
ISP,2017,7,31,31,1,,,,,,,,7.6,57.0,568.0,42.0,1.0,,,9.0,9.0,3.0,18.0,142.0,mechanical,MEDIUM,0
ISP,2017,8,31,31,0,,,,,,,,3.9,55.0,578.0,45.0,1.0,,,9.0,8.0,3.0,18.0,143.7,mechanical,MEDIUM,0
ISP,2017,9,25,20,0,,,,,,,,5.9,53.0,580.0,31.0,1.0,,,10.0,7.0,10.0,36.0,142.7,mechanical,MEDIUM,0
ISP,2017,10,24,8,0,,,,,,,,6.1,52.0,580.0,42.0,1.0,,,10.0,8.0,10.0,36.0,137.1,mechanical,MEDIUM,0
ISP,2017,11,0,0,0,,,,,,,,10.8,57.0,653.0,34.0,1.0,,,8.0,8.0,0.0,18.0,134.1,mechanical,MEDIUM,0
ISP,2017,12,0,0,0,,,,,,,,4.4,59.0,641.0,40.0,1.0,,,8.0,8.0,0.0,18.0,133.9,mechanical,MEDIUM,0
ISP,2018,1,0,0,0,,,,,,,,8.8,58.0,627.0,51.0,1.0,,,11.0,11.0,3.0,27.0,127.5,mechanical,MEDIUM,0
ISP,2018,2,0,0,0,,,,,,,,6.5,61.0,642.0,37.0,1.0,,,11.0,11.0,3.0,27.0,128.3,mechanical,MEDIUM,0
ISP,2018,3,3,0,0,,,,,,,,9.6,59.0,639.0,58.0,1.0,,,10.0,11.0,3.0,18.0,128.7,mechanical,MEDIUM,0
ISP,2018,4,18,9,0,,,,,,,,9.1,65.0,640.0,41.0,1.0,,,12.0,12.0,6.0,27.0,131.0,mechanical,MEDIUM,0
ISP,2018,5,25,19,0,,,,,,,,7.8,61.0,640.0,36.0,1.0,,,13.0,14.0,3.0,27.0,134.6,mechanical,MEDIUM,0
ISP,2018,6,30,30,0,,,,,,,,12.0,61.0,635.0,45.0,1.0,,,12.0,14.0,3.0,27.0,131.4,mechanical,MEDIUM,0
ISP,2018,7,31,31,3,,,,,,,,10.2,56.0,636.0,50.0,1.0,,,13.0,14.0,6.0,18.0,136.5,mechanical,MEDIUM,0
ISP,2018,8,31,31,0,,,,,,,,11.0,55.0,641.0,55.0,1.0,,,13.0,13.0,6.0,18.0,141.5,mechanical,MEDIUM,0
ISP,2018,9,30,30,0,,,,,,,,11.1,58.0,638.0,28.0,1.0,,,11.0,10.0,6.0,18.0,138.1,mechanical,MEDIUM,0
ISP,2018,10,6,0,0,,,,,,,,14.9,58.0,635.0,52.0,1.0,,,9.0,10.0,6.0,18.0,139.2,mechanical,MEDIUM,0
ISP,2018,11,0,0,0,,,,,,,,9.2,56.0,670.0,46.0,1.0,,,10.0,11.0,3.0,18.0,135.2,mechanical,MEDIUM,0
ISP,2018,12,0,0,0,,,,,,,,12.1,57.0,650.0,37.0,1.0,,,8.0,8.0,6.0,18.0,129.8,mechanical,MEDIUM,0
ISP,2019,1,0,0,0,,,,,,,,7.8,63.0,632.0,56.0,1.0,,,9.0,9.0,6.0,18.0,122.3,mechanical,MEDIUM,0
ISP,2019,2,0,0,0,,,,,,,,10.3,65.0,639.0,44.0,1.0,,,12.0,13.0,6.0,18.0,117.5,mechanical,MEDIUM,0
ISP,2019,3,0,0,0,,,,,,,,15.2,64.0,639.0,48.0,1.0,,,8.0,9.0,3.0,18.0,117.2,mechanical,MEDIUM,0
ISP,2019,4,12,9,0,,,,,,,,15.0,60.0,647.0,55.0,1.0,,,9.0,10.0,3.0,18.0,120.1,mechanical,MEDIUM,0
ISP,2019,5,13,7,0,,,,,,,,11.3,60.0,656.0,47.0,1.0,,,8.0,9.0,3.0,9.0,119.4,mechanical,MEDIUM,0
ISP,2019,6,30,28,0,,,,,,,,11.9,58.0,664.0,50.0,1.0,,,7.0,8.0,3.0,18.0,122.4,mechanical,MEDIUM,0
ISP,2019,7,31,31,0,,,,,,,,14.6,64.0,609.0,56.0,1.0,,,15.0,16.0,10.0,14.0,121.9,mechanical,MEDIUM,0
ISP,2019,8,31,31,1,,,,,,,,7.8,63.0,621.0,41.0,1.0,,,16.0,18.0,6.0,14.0,124.5,mechanical,MEDIUM,0
ISP,2019,9,26,21,0,,,,,,,,14.7,61.0,629.0,38.0,1.0,,,17.0,18.0,6.0,24.0,124.5,mechanical,MEDIUM,0
ISP,2019,10,12,6,0,,,,,,,,15.0,58.0,635.0,41.0,1.0,,,16.0,18.0,3.0,24.0,129.0,mechanical,MEDIUM,0
ISP,2019,11,0,0,0,,,,,,,,15.8,39.0,695.0,31.0,0.9,,,16.0,18.0,3.0,24.0,129.3,mechanical,MEDIUM,0
ISP,2019,12,0,0,0,,,,,,,,11.5,41.0,725.0,39.0,0.9,,,14.0,15.0,6.0,24.0,129.1,mechanical,MEDIUM,0
ISP,2020,1,0,0,0,,,,,,,,12.3,40.0,739.0,42.0,0.9,,,14.0,14.0,6.0,33.0,131.7,mechanical,MEDIUM,0
ISP,2020,2,0,0,0,,,,,,,,14.0,41.0,741.0,41.0,0.9,,,14.0,14.0,10.0,24.0,133.0,mechanical,MEDIUM,0
ISP,2020,3,0,0,0,,,,,,,,16.0,50.0,735.0,25.0,0.8,,,15.0,14.0,10.0,43.0,128.1,mechanical,MEDIUM,0
ISP,2020,4,9,9,0,,,,,,,,19.5,50.0,732.0,14.0,1.0,,,13.0,13.0,6.0,24.0,145.6,mechanical,MEDIUM,0
ISP,2020,5,28,23,0,,,,,,,,20.6,65.0,726.0,13.0,1.0,,,11.0,11.0,6.0,24.0,147.8,mechanical,MEDIUM,0
ISP,2020,6,29,28,0,,,,,,,,17.0,61.0,718.0,8.0,1.0,,,11.0,12.0,6.0,24.0,145.7,mechanical,MEDIUM,0
ISP,2020,7,31,31,3,,,,,,,,13.0,59.0,714.0,11.0,1.0,,,13.0,15.0,3.0,24.0,139.0,mechanical,MEDIUM,0
ISP,2020,8,31,31,4,,,,,,,,4.3,55.0,704.0,16.0,1.1,,,13.0,14.0,3.0,33.0,133.6,mechanical,MEDIUM,0
ISP,2020,9,30,28,2,,,,,,,,3.0,49.0,695.0,14.0,1.1,,,13.0,14.0,0.0,43.0,132.7,mechanical,MEDIUM,0
ISP,2020,10,23,19,0,,,,,,,,5.6,47.0,688.0,18.0,1.1,,,15.0,16.0,0.0,43.0,131.5,mechanical,MEDIUM,0
ISP,2020,11,5,0,0,,,,,,,,10.1,64.0,646.0,17.0,1.1,,,15.0,18.0,0.0,24.0,128.4,mechanical,MEDIUM,0
ISP,2020,12,0,0,0,,,,,,,,11.8,68.0,718.0,11.0,1.2,,,15.0,18.0,0.0,24.0,126.0,mechanical,MEDIUM,0
ISP,2021,1,0,0,0,,,,,9.0,8.0,1.0,10.5,68.0,710.0,10.0,1.2,,,15.0,18.0,0.0,20.0,124.6,mechanical,MEDIUM,0
ISP,2021,2,0,0,0,,,,,6.0,4.0,2.0,7.9,59.0,720.0,46.0,2.5,,,15.0,18.0,0.0,20.0,122.8,mechanical,MEDIUM,0
ISP,2021,3,1,0,0,,,,,4.0,3.0,1.0,7.4,56.0,731.0,46.0,2.5,,,14.0,15.0,3.0,20.0,120.1,mechanical,MEDIUM,0
ISP,2021,4,15,5,0,,,,,13.0,10.0,3.0,9.6,52.0,741.0,46.0,2.5,,,17.0,19.0,6.0,20.0,119.7,mechanical,MEDIUM,0
ISP,2021,5,27,23,0,,,,,8.0,7.0,1.0,20.1,63.0,756.0,46.0,2.5,,,18.0,21.0,3.0,20.0,117.7,mechanical,MEDIUM,0
ISP,2021,6,30,30,0,,,,,15.0,14.0,1.0,15.0,88.0,762.0,46.0,2.5,,,19.0,22.0,3.0,30.0,116.8,mechanical,MEDIUM,0
ISP,2021,7,31,30,0,149.0,0.56,,7.0,6.0,5.0,1.0,7.5,86.0,769.0,46.0,2.5,11920909.45,138692836.0,15.0,17.0,3.0,22.0,110.7,mechanical,MEDIUM,0
ISP,2021,8,31,31,1,26.0,3.12,,10.0,11.0,10.0,1.0,9.4,85.0,776.0,46.0,2.5,13025529.440000001,138609569.0,15.0,16.0,3.0,22.0,107.4,mechanical,MEDIUM,0
ISP,2021,9,29,25,0,57.0,0.0,,11.0,15.0,12.0,3.0,6.9,84.0,784.0,46.0,2.5,12715370.549999997,138630486.0,15.0,17.0,3.0,22.0,103.6,mechanical,MEDIUM,0
ISP,2021,10,9,3,0,8.0,0.0,,8.0,11.0,10.0,1.0,8.9,83.0,789.0,46.0,2.5,12886096.090000004,138643276.0,16.0,20.0,0.0,22.0,101.9,mechanical,MEDIUM,0
ISP,2021,11,1,0,0,52.5,0.0,,14.0,14.0,13.0,1.0,8.1,29.0,954.0,46.0,2.5,12372813.18,151917866.0,17.0,20.0,0.0,22.0,101.2,mechanical,MEDIUM,0
ISP,2021,12,0,0,0,12.6,0.0,,15.0,16.0,15.0,1.0,10.0,49.0,974.0,46.0,2.5,16276632.109999992,151928638.0,17.0,20.0,3.0,22.0,102.1,mechanical,MEDIUM,0
ISP,2022,1,0,0,0,69.85,24.8,1.0,12.0,13.0,12.0,1.0,10.4,50.0,968.0,46.0,2.5,12286275.330000013,152900618.0,17.0,18.0,10.0,30.0,97.6,mechanical,MEDIUM,0
ISP,2022,2,0,0,0,53.0,14.04,,8.0,9.0,8.0,1.0,8.8,49.0,974.0,46.0,2.5,13908935.649999991,153699410.0,17.0,18.0,7.0,30.0,94.4,mechanical,MEDIUM,0
ISP,2022,3,4,2,0,6.0,5.65,,1.0,3.0,3.0,0.0,10.7,63.0,979.0,46.0,2.5,12754603.570000008,153608603.0,19.0,21.0,10.0,30.0,93.7,mechanical,MEDIUM,0
ISP,2022,4,18,6,0,22.0,0.69,,4.0,7.0,7.0,0.0,7.0,56.0,981.0,46.0,2.5,12121957.11999999,155427515.0,18.0,19.0,10.0,30.0,90.5,mechanical,MEDIUM,0
ISP,2022,5,27,22,0,62.5,13.1,,6.0,10.0,9.0,1.0,8.3,62.0,994.0,46.0,2.5,11413049.579999998,157133409.0,19.0,21.0,7.0,30.0,93.2,mechanical,MEDIUM,0
ISP,2022,6,30,30,0,42.1,18.18,,13.0,17.0,13.0,4.0,7.6,58.0,1001.0,46.0,2.5,13704948.98000002,157269344.0,20.0,22.0,7.0,30.0,106.4,mechanical,MEDIUM,0
ISP,2022,7,31,31,0,54.25,5.5,,5.0,7.0,7.0,0.0,5.7,54.0,1012.0,46.0,2.5,13255875.09,151229984.0,23.0,24.0,14.0,26.0,112.0,mechanical,MEDIUM,0
ISP,2022,8,31,30,0,38.25,14.71,,6.0,11.0,9.0,2.0,8.4,64.0,1024.0,46.0,2.5,15276571.580000002,151593622.0,22.0,24.0,11.0,26.0,116.4,mechanical,MEDIUM,0
ISP,2022,9,30,28,0,44.75,8.04,,8.0,10.0,9.0,1.0,11.1,61.0,1026.0,46.0,2.5,14277690.659999996,151616198.0,20.0,22.0,11.0,26.0,117.8,mechanical,MEDIUM,0
ISP,2022,10,17,13,0,19.15,3.44,,3.0,6.0,3.0,3.0,7.6,59.0,1018.0,46.0,2.5,15078597.020000003,151675130.0,18.0,20.0,10.0,16.0,119.5,mechanical,MEDIUM,0
ISP,2022,11,0,0,0,80.1,0.0,,12.0,12.0,11.0,1.0,13.7,72.0,941.0,46.0,2.5,14779782.089999996,166822898.0,20.0,22.0,10.0,16.0,117.2,mechanical,MEDIUM,0
ISP,2022,12,0,0,0,34.6,5.29,,11.0,13.0,12.0,1.0,9.3,49.0,911.0,46.0,2.5,16969520.409999996,167190900.0,20.0,21.0,17.0,16.0,116.7,mechanical,MEDIUM,0
ISP,2023,1,0,0,0,20.6,16.01,,8.0,9.0,9.0,0.0,11.0,82.0,896.0,46.0,2.5,13745065.420000002,171311891.0,21.0,22.0,17.0,16.0,118.2,mechanical,MEDIUM,0
ISP,2023,2,0,0,0,46.85,0.03,,4.0,7.0,7.0,0.0,8.6,76.0,936.0,46.0,2.5,14835118.870000005,172339481.0,20.0,21.0,14.0,16.0,119.1,mechanical,MEDIUM,0
ISP,2023,3,0,0,0,52.15,0.05,,12.0,16.0,14.0,2.0,2.7,64.0,844.0,46.0,2.5,14922544.290000007,172350219.0,20.0,21.0,17.0,16.0,122.5,mechanical,MEDIUM,0
ISP,2023,4,16,9,0,40.25,2.16,,18.0,41.0,38.0,3.0,2.7,57.0,914.0,46.0,2.5,14372144.810000002,177085387.0,21.0,21.0,21.0,16.0,135.8,mechanical,MEDIUM,0
ISP,2023,5,24,18,0,36.1,0.0,,24.0,48.0,43.0,5.0,0.8,49.0,832.0,46.0,2.5,14572637.26999998,178195587.0,21.0,21.0,23.0,16.0,144.5,mechanical,MEDIUM,0
ISP,2023,6,29,25,0,39.35,0.0,,14.0,22.0,21.0,1.0,5.6,47.0,826.0,46.0,2.5,16659098.74000001,178776082.0,23.0,25.0,17.0,16.0,145.3,mechanical,MEDIUM,0
ISP,2023,7,31,31,7,65.0,1.3,1.0,9.0,11.0,10.0,1.0,9.5,55.0,817.0,46.0,2.5,14267176.38,169813407.0,26.0,27.0,20.0,20.0,141.0,mechanical,MEDIUM,0
ISP,2023,8,30,28,2,28.6,0.0,,22.0,35.0,33.0,2.0,10.9,53.0,804.0,46.0,2.5,15020497.88,169817463.0,25.0,27.0,17.0,20.0,140.6,mechanical,MEDIUM,0
ISP,2023,9,29,27,0,13.75,0.0,,13.0,22.0,18.0,4.0,14.6,51.0,787.0,46.0,2.5,14950325.080000002,169852556.0,25.0,27.0,13.0,30.0,141.5,mechanical,MEDIUM,0
ISP,2023,10,17,15,0,792.0,0.0,,22.0,33.0,31.0,2.0,9.0,52.0,773.0,46.0,2.5,14608526.369999997,170051100.0,24.0,27.0,10.0,30.0,138.7,mechanical,MEDIUM,0
ISP,2023,11,2,0,0,805.0,0.0,,24.0,31.0,28.0,3.0,8.6,153.0,711.0,46.0,2.5,17080655.800000004,171449970.0,22.0,24.0,6.0,40.0,141.8,mechanical,MEDIUM,0
ISP,2023,12,0,0,0,0.0,0.0,,8.0,9.0,8.0,1.0,12.5,94.0,702.0,46.0,2.5,19054054.86,171472890.0,22.0,25.0,6.0,30.0,138.7,mechanical,MEDIUM,0
ISP,2024,1,0,0,0,0.0,0.0,,8.0,7.0,3.0,4.0,9.5,78.0,698.0,46.0,2.5,16024062.399999991,172568893.0,22.0,25.0,3.0,33.0,115.1,mechanical,MEDIUM,0
ISP,2024,2,0,0,0,0.0,4.01,,6.0,10.0,9.0,1.0,9.1,80.0,705.0,46.0,2.5,16217439.530000001,173495897.0,21.0,24.0,3.0,33.0,118.2,mechanical,MEDIUM,0
ISP,2024,3,0,0,0,0.0,0.0,,13.0,17.0,17.0,0.0,18.7,90.0,698.0,46.0,2.5,17017270.820000008,173669890.0,21.0,24.0,6.0,33.0,133.3,mechanical,MEDIUM,1
ISP,2024,4,15,10,0,0.0,0.0,,11.0,15.0,15.0,0.0,19.4,101.0,699.0,46.0,2.5,15361296.569999993,192165892.0,22.0,24.0,10.0,33.0,149.2,mechanical,MEDIUM,1
ISP,2024,5,27,19,0,0.0,0.0,,7.0,12.0,12.0,0.0,14.4,100.0,718.0,60.0,2.5,15448750.039999992,192298607.0,22.0,22.0,16.0,33.0,144.8,mechanical,MEDIUM,1
ISP,2024,6,30,30,0,0.0,0.0,,6.0,8.0,6.0,2.0,18.6,98.0,729.0,46.0,2.6,16052410.939999998,192305354.0,14.0,15.0,6.0,30.0,143.0,mechanical,MEDIUM,1
ISP,2024,7,31,31,6,0.0,0.0,,6.0,4.0,4.0,0.0,13.8,95.0,730.0,61.0,2.6,14994125.17,184660329.0,15.0,14.0,13.0,27.0,138.6,mechanical,MEDIUM,1
ISP,2024,8,31,31,1,0.0,0.0,,2.0,4.0,4.0,0.0,6.6,90.0,721.0,54.0,2.6,16141459.6,184756945.0,16.0,16.0,9.0,27.0,134.3,mechanical,MEDIUM,1
ISP,2024,9,29,24,0,0.0,0.0,,10.0,13.0,13.0,0.0,11.8,89.0,819.0,57.0,2.6,17377971.73,184990168.0,18.0,20.0,9.0,18.0,134.0,mechanical,MEDIUM,1
ISP,2024,10,22,19,0,0.0,0.0,,5.0,6.0,6.0,0.0,17.3,89.0,823.0,70.0,2.5,16414111.649999999,185362482.0,17.0,19.0,6.0,18.0,132.8,mechanical,MEDIUM,1
ISP,2024,11,0,0,0,0.0,0.0,,10.0,16.0,16.0,0.0,15.9,91.0,907.0,29.0,2.5,17293253.970000006,186482667.0,13.0,14.0,6.0,18.0,134.3,mechanical,MEDIUM,1
ISP,2024,12,0,0,0,14.0,0.0,,7.0,6.0,5.0,1.0,18.4,89.0,876.0,46.0,2.5,18136360.28999999,193953811.0,12.0,13.0,9.0,18.0,132.6,mechanical,MEDIUM,1
ISP,2025,1,0,0,0,0.0,0.0,,6.0,7.0,5.0,2.0,11.4,88.0,855.0,54.0,2.5,16371885.010000005,194717455.0,16.0,17.0,9.0,22.0,127.9,mechanical,MEDIUM,1
ISP,2025,2,4,1,0,0.0,0.0,,11.0,14.0,12.0,2.0,13.5,92.0,852.0,55.0,2.6,16473373.069999993,195870926.69,15.0,16.0,6.0,22.0,118.2,mechanical,MEDIUM,1
ISP,2025,3,5,3,0,0.0,0.0,,2.0,4.0,4.0,0.0,9.7,90.0,853.0,63.0,2.8,17154852.14,196137049.91,16.0,17.0,6.0,22.0,113.9,mechanical,MEDIUM,1
